station_id,tile_id,country,river,station,latitude,longitude,area,reference.db,reference.no,metadata_country,metadata_river,metadata_station,metadata_latitude,metadata_longitude,metadata_area,characteristics_quality,characteristics_latitude,characteristics_longitude,characteristics_area_est,characteristics_dist_km,metadata_joined,characteristics_joined,catchment_shapefile_exists,point_geometry_available,basin_geometry_available,geometry_readiness,geometry_source
us_0005158,N35_W100,US,MILL CREEK,"NEAR PAXICO, KS",39.06472106,-96.1691605,318.0,usgs,6888500,US,MILL CREEK,"NEAR PAXICO, KS",39.06472106,-96.1691605,318.0,High,39.0646,-96.1688,844.2938,0.0339,True,True,True,True,True,basin_geometry_ready,GSIM catchment shapefile archive; local path removed
us_0005161,N35_W100,US,SOLDIER CREEK,"NEAR SOLDIER, KS",39.5658287,-95.962771,16.9,usgs,6889140,US,SOLDIER CREEK,"NEAR SOLDIER, KS",39.5658287,-95.962771,16.9,High,39.5687,-95.9646,43.9701,0.3555,True,True,True,True,True,basin_geometry_ready,GSIM catchment shapefile archive; local path removed
us_0005162,N35_W100,US,SOLDIER CREEK,"NEAR CIRCLEVILLE, KS",39.4631449,-95.9505944,49.3,usgs,6889160,US,SOLDIER CREEK,"NEAR CIRCLEVILLE, KS",39.4631449,-95.9505944,49.3,High,39.4646,-95.9479,124.1916,0.2821,True,True,True,True,True,basin_geometry_ready,GSIM catchment shapefile archive; local path removed
us_0005163,N35_W100,US,SOLDIER CREEK,"NEAR DELIA, KS",39.23833024,-95.8885992,149.0,usgs,6889200,US,SOLDIER CREEK,"NEAR DELIA, KS",39.23833024,-95.8885992,149.0,High,39.2396,-95.8896,366.3308,0.1653,True,True,True,True,True,basin_geometry_ready,GSIM catchment shapefile archive; local path removed
us_0005164,N35_W100,US,SOLDIER CREEK,"NEAR TOPEKA, KS",39.0994439,-95.7249828,290.0,usgs,6889500,US,SOLDIER CREEK,"NEAR TOPEKA, KS",39.0994439,-95.7249828,290.0,High,39.1021,-95.7229,737.7427,0.3455,True,True,True,True,True,basin_geometry_ready,GSIM catchment shapefile archive; local path removed
us_0005165,N35_W100,US,DELAWARE RIVER,"NEAR MUSCOTAH, KS",39.5213873,-95.532756,431.0,usgs,6890100,US,DELAWARE RIVER,"NEAR MUSCOTAH, KS",39.5213873,-95.532756,431.0,High,39.5187,-95.5313,1127.073,0.3237,True,True,True,True,True,basin_geometry_ready,GSIM catchment shapefile archive; local path removed
us_0005166,N35_W100,US,DELAWARE RIVER,"AT PERRY, KS",39.07500017,-95.4038634,1141.0,usgs,6890900,US,DELAWARE RIVER,"AT PERRY, KS",39.07500017,-95.4038634,1141.0,High,39.0854,-95.3979,2946.032,1.265,True,True,True,True,True,basin_geometry_ready,GSIM catchment shapefile archive; local path removed
us_0005168,N35_W100,US,WAKARUSA RIVER,"NEAR LAWRENCE, KS",38.9113923,-95.261084,425.0,usgs,6891500,US,WAKARUSA RIVER,"NEAR LAWRENCE, KS",38.9113923,-95.261084,425.0,High,38.9146,-95.2604,1095.256,0.3613,True,True,True,True,True,basin_geometry_ready,GSIM catchment shapefile archive; local path removed
us_0005170,N35_W100,US,STRANGER CREEK,"NEAR TONGANOXIE, KS",39.1163912,-95.0108006,406.0,usgs,6892000,US,STRANGER CREEK,"NEAR TONGANOXIE, KS",39.1163912,-95.0108006,406.0,High,39.1187,-95.0188,1071.878,0.7359,True,True,True,True,True,basin_geometry_ready,GSIM catchment shapefile archive; local path removed
us_0005227,N35_W100,US,MARAIS DES CYGNES RIVER,"NEAR READING, KS",38.56695524,-95.961657,177.0,usgs,6910800,US,MARAIS DES CYGNES RIVER,"NEAR READING, KS",38.56695524,-95.961657,177.0,High,38.5562,-95.9646,453.905,1.2222,True,True,True,True,True,basin_geometry_ready,GSIM catchment shapefile archive; local path removed
us_0005230,N35_W100,US,SALT CREEK,"NEAR LYNDON, KS",38.60889886,-95.6383168,111.0,usgs,6911500,US,SALT CREEK,"NEAR LYNDON, KS",38.60889886,-95.6383168,111.0,High,38.6062,-95.6396,281.8029,0.3199,True,True,True,True,True,basin_geometry_ready,GSIM catchment shapefile archive; local path removed
us_0005231,N35_W100,US,DRAGOON CREEK,"NEAR BURLINGAME, KS",38.7091737,-95.8383205,114.0,usgs,6911900,US,DRAGOON CREEK,"NEAR BURLINGAME, KS",38.7091737,-95.8383205,114.0,High,38.7104,-95.8354,301.5642,0.2876,True,True,True,True,True,basin_geometry_ready,GSIM catchment shapefile archive; local path removed
us_0005232,N35_W100,US,HUNDRED AND TEN MILE CREEK,"NEAR QUENEMO, KS",38.6450089,-95.5597037,322.0,usgs,6912500,US,HUNDRED AND TEN MILE CREEK,"NEAR QUENEMO, KS",38.6450089,-95.5597037,322.0,High,38.6521,-95.5604,822.5114,0.7903,True,True,True,True,True,basin_geometry_ready,GSIM catchment shapefile archive; local path removed
us_0005234,N35_W100,US,MARAIS DES CYGNES RIVER,"NEAR OTTAWA, KS",38.61806669,-95.2683071,1250.0,usgs,6913500,US,MARAIS DES CYGNES RIVER,"NEAR OTTAWA, KS",38.61806669,-95.2683071,1250.0,High,38.6187,-95.2688,3226.148,0.0824,True,True,True,True,True,basin_geometry_ready,GSIM catchment shapefile archive; local path removed
us_0005235,N35_W100,US,POTTAWATOMIE CREEK,"NEAR GARNETT, KS",38.333631,-95.2488634,334.0,usgs,6914000,US,POTTAWATOMIE CREEK,"NEAR GARNETT, KS",38.333631,-95.2488634,334.0,High,38.3396,-95.2479,855.243,0.6686,True,True,True,True,True,basin_geometry_ready,GSIM catchment shapefile archive; local path removed
us_0005540,N35_W100,US,PAWNEE RIVER,"NEAR BURDETT, KS",38.2066829,-99.6434539,1091.0,usgs,7140850,US,PAWNEE RIVER,"NEAR BURDETT, KS",38.2066829,-99.6434539,1091.0,Medium,38.2104,-99.6438,3054.076,0.4142,True,True,True,True,True,basin_geometry_ready,GSIM catchment shapefile archive; local path removed
us_0005542,N35_W100,US,PAWNEE RIVER,"AT ROZEL, KS",38.2075145,-99.4062247,2010.0,usgs,7141200,US,PAWNEE RIVER,"AT ROZEL, KS",38.2075145,-99.4062247,2010.0,Low,38.2104,-99.4063,5880.699,0.3207,True,True,True,True,True,basin_geometry_ready,GSIM catchment shapefile archive; local path removed
us_0005544,N35_W100,US,WALNUT CREEK,"AT NEKOMA, KS",38.47723614,-99.4381656,1152.0,usgs,7141780,US,WALNUT CREEK,"AT NEKOMA, KS",38.47723614,-99.4381656,1152.0,Low,38.4771,-99.4396,3317.467,0.1257,True,True,True,True,True,basin_geometry_ready,GSIM catchment shapefile archive; local path removed
us_0005545,N35_W100,US,WALNUT CREEK,"AT ALBERT, KS",38.46167948,-99.014817,1306.0,usgs,7141900,US,WALNUT CREEK,"AT ALBERT, KS",38.46167948,-99.014817,1306.0,Low,38.4604,-99.0146,4173.389,0.1434,True,True,True,True,True,basin_geometry_ready,GSIM catchment shapefile archive; local path removed
us_0005547,N35_W100,US,RATTLESNAKE CREEK,"NEAR MACKSVILLE, KS",37.8716826,-98.8762067,356.0,usgs,7142300,US,RATTLESNAKE CREEK,"NEAR MACKSVILLE, KS",37.8716826,-98.8762067,356.0,Caution,37.8729,-98.8771,1740.504,0.1563,True,True,True,True,True,basin_geometry_ready,GSIM catchment shapefile archive; local path removed
us_0005548,N35_W100,US,RATTLESNAKE CREEK,"NEAR ZENITH, KS",38.0936248,-98.5461894,519.0,usgs,7142575,US,RATTLESNAKE CREEK,"NEAR ZENITH, KS",38.0936248,-98.5461894,519.0,Caution,38.0937,-98.5479,1.345,0.1498,True,True,True,True,True,basin_geometry_ready,GSIM catchment shapefile archive; local path removed
us_0005549,N35_W100,US,RATTLESNAKE CREEK,"NEAR RAYMOND, KS",38.2293287,-98.4179046,600.0,usgs,7142620,US,RATTLESNAKE CREEK,"NEAR RAYMOND, KS",38.2293287,-98.4179046,600.0,Caution,38.2312,-98.4188,0.5034,0.2222,True,True,True,True,True,basin_geometry_ready,GSIM catchment shapefile archive; local path removed
us_0005550,N35_W100,US,COW CREEK,"NEAR LYONS, KS",38.3083438,-98.1920045,499.0,usgs,7143300,US,COW CREEK,"NEAR LYONS, KS",38.3083438,-98.1920045,499.0,Low,38.3062,-98.1938,1897.02,0.2851,True,True,True,True,True,basin_geometry_ready,GSIM catchment shapefile archive; local path removed
us_0005551,N35_W100,US,ARKANSAS RIVER,"NEAR HUTCHINSON, KS",37.94640028,-97.7750488,31724.0,usgs,7143330,US,ARKANSAS RIVER,"NEAR HUTCHINSON, KS",37.94640028,-97.7750488,31724.0,Low,37.9479,-97.7729,99214.13,0.2515,True,True,True,True,True,basin_geometry_ready,GSIM catchment shapefile archive; local path removed
us_0005552,N35_W100,US,L ARKANSAS RIVER,"AT ALTA MILLS, KS",38.1122326,-97.591987,681.0,usgs,7143665,US,L ARKANSAS RIVER,"AT ALTA MILLS, KS",38.1122326,-97.591987,681.0,Medium,38.1104,-97.5979,1920.284,0.5557,True,True,True,True,True,basin_geometry_ready,GSIM catchment shapefile archive; local path removed
us_0005555,N35_W100,US,L ARKANSAS RIVER,"AT VALLEY CENTER, KS",37.83223425,-97.3889317,1250.0,usgs,7144200,US,L ARKANSAS RIVER,"AT VALLEY CENTER, KS",37.83223425,-97.3889317,1250.0,High,37.8354,-97.3896,3331.772,0.3567,True,True,True,True,True,basin_geometry_ready,GSIM catchment shapefile archive; local path removed
us_0005558,N35_W100,US,NF NINNESCAH RIVER,"ABOVE CHENEY RE, KS",37.8625129,-98.0139449,550.0,usgs,7144780,US,NF NINNESCAH RIVER,"ABOVE CHENEY RE, KS",37.8625129,-98.0139449,550.0,Low,37.8646,-98.0146,2046.137,0.2389,True,True,True,True,True,basin_geometry_ready,GSIM catchment shapefile archive; local path removed
us_0005559,N35_W100,US,NF NINNESCAH RIVER,"AT CHENEY DAM, KS",37.72140097,-97.7944956,664.0,usgs,7144795,US,NF NINNESCAH RIVER,"AT CHENEY DAM, KS",37.72140097,-97.7944956,664.0,Low,37.7187,-97.7979,2563.064,0.4238,True,True,True,True,True,basin_geometry_ready,GSIM catchment shapefile archive; local path removed
us_0005560,N35_W100,US,SF NINNESCAH RIVER,"NEAR PRATT, KS",37.637796,-98.7209237,117.0,usgs,7144910,US,SF NINNESCAH RIVER,"NEAR PRATT, KS",37.637796,-98.7209237,117.0,High,37.6396,-98.7229,310.0882,0.2654,True,True,True,True,True,basin_geometry_ready,GSIM catchment shapefile archive; local path removed
us_0005561,N35_W100,US,SF NINNESCAH RIVER,"NEAR MURDOCK, KS",37.561683,-97.8531094,543.0,usgs,7145200,US,SF NINNESCAH RIVER,"NEAR MURDOCK, KS",37.561683,-97.8531094,543.0,Medium,37.5604,-97.8521,1547.859,0.168,True,True,True,True,True,basin_geometry_ready,GSIM catchment shapefile archive; local path removed
us_0005562,N35_W100,US,NINNESCAH RIVER,"NEAR PECK, KS",37.4569636,-97.4239353,1785.0,usgs,7145500,US,NINNESCAH RIVER,"NEAR PECK, KS",37.4569636,-97.4239353,1785.0,Low,37.4604,-97.4229,5502.605,0.3926,True,True,True,True,True,basin_geometry_ready,GSIM catchment shapefile archive; local path removed
us_0005563,N35_W100,US,SLATE CREEK,"AT WELLINGTON, KS",37.24946707,-97.4036569,154.0,usgs,7145700,US,SLATE CREEK,"AT WELLINGTON, KS",37.24946707,-97.4036569,154.0,High,37.2479,-97.4021,401.1662,0.222,True,True,True,True,True,basin_geometry_ready,GSIM catchment shapefile archive; local path removed
us_0005564,N35_W100,US,ARKANSAS RIVER,"AT ARKANSAS CITY, KS",37.0375083,-97.0392194,36106.0,usgs,7146500,US,ARKANSAS RIVER,"AT ARKANSAS CITY, KS",37.0375083,-97.0392194,36106.0,Low,37.0396,-97.0396,112792.2,0.2349,True,True,True,True,True,basin_geometry_ready,GSIM catchment shapefile archive; local path removed
us_0005565,N35_W100,US,WHITEWATER RIVER,"AT TOWANDA, KS",37.79612785,-97.0144806,426.0,usgs,7147070,US,WHITEWATER RIVER,"AT TOWANDA, KS",37.79612785,-97.0144806,426.0,High,37.7979,-97.0146,1111.268,0.1972,True,True,True,True,True,basin_geometry_ready,GSIM catchment shapefile archive; local path removed
us_0005566,N35_W100,US,WALNUT RIVER,"AT WINFIELD, KS",37.22391557,-96.9961475,1880.0,usgs,7147800,US,WALNUT RIVER,"AT WINFIELD, KS",37.22391557,-96.9961475,1880.0,High,37.2229,-96.9938,4845.362,0.2364,True,True,True,True,True,basin_geometry_ready,GSIM catchment shapefile archive; local path removed
us_0005567,N35_W100,US,SALT FORK ARKANSAS RIVER,"NEAR WINCHESTER, OK",36.96169595,-98.7823116,856.0,usgs,7148350,US,SALT FORK ARKANSAS RIVER,"NEAR WINCHESTER, OK",36.96169595,-98.7823116,856.0,High,36.9604,-98.7813,2109.907,0.1697,True,True,True,True,True,basin_geometry_ready,GSIM catchment shapefile archive; local path removed
us_0005569,N35_W100,US,MEDICINE LODGE RIVER,"NEAR KIOWA, KS",37.03891547,-98.4709092,903.0,usgs,7149000,US,MEDICINE LODGE RIVER,"NEAR KIOWA, KS",37.03891547,-98.4709092,903.0,High,37.0396,-98.4729,2333.488,0.1923,True,True,True,True,True,basin_geometry_ready,GSIM catchment shapefile archive; local path removed
us_0005570,N35_W100,US,SALT FORK ARKANSAS RIVER,"NEAR JET, OK",36.75252938,-98.1289547,3194.0,usgs,7150500,US,SALT FORK ARKANSAS RIVER,"NEAR JET, OK",36.75252938,-98.1289547,3194.0,High,36.7562,-98.1313,8174.828,0.4582,True,True,True,True,True,basin_geometry_ready,GSIM catchment shapefile archive; local path removed
us_0005571,N35_W100,US,SALT FORK ARKANSAS RIVER,"AT TONKAWA, OK",36.6719792,-97.3094887,4470.0,usgs,7151000,US,SALT FORK ARKANSAS RIVER,"AT TONKAWA, OK",36.6719792,-97.3094887,4470.0,High,36.6687,-97.3104,11638.51,0.3733,True,True,True,True,True,basin_geometry_ready,GSIM catchment shapefile archive; local path removed
us_0005572,N35_W100,US,CHIKASKIA RIVER,"NEAR CORBIN, KS",37.12891225,-97.6019945,794.0,usgs,7151500,US,CHIKASKIA RIVER,"NEAR CORBIN, KS",37.12891225,-97.6019945,794.0,High,37.1354,-97.5979,2114.926,0.8071,True,True,True,True,True,basin_geometry_ready,GSIM catchment shapefile archive; local path removed
us_0005573,N35_W100,US,CHIKASKIA RIVER,"NEAR BLACKWELL, OK",36.8114211,-97.277265,1873.0,usgs,7152000,US,CHIKASKIA RIVER,"NEAR BLACKWELL, OK",36.8114211,-97.277265,1873.0,High,36.8146,-97.2771,4852.314,0.3536,True,True,True,True,True,basin_geometry_ready,GSIM catchment shapefile archive; local path removed
us_0005574,N35_W100,US,BLACK BEAR CREEK,"AT PAWNEE, OK",36.34366537,-96.7994788,538.0,usgs,7153000,US,BLACK BEAR CREEK,"AT PAWNEE, OK",36.34366537,-96.7994788,538.0,High,36.3437,-96.7979,1381.951,0.1414,True,True,True,True,True,basin_geometry_ready,GSIM catchment shapefile archive; local path removed
us_0005581,N35_W100,US,CIMARRON RIVER,"NEAR BUFFALO, OK",36.85197484,-99.315387,8177.0,usgs,7157950,US,CIMARRON RIVER,"NEAR BUFFALO, OK",36.85197484,-99.315387,8177.0,Low,36.8479,-99.3188,26846.64,0.5451,True,True,True,True,True,basin_geometry_ready,GSIM catchment shapefile archive; local path removed
us_0005582,N35_W100,US,BUFFALO CREEK,"NEAR LOVEDALE, OK",36.7705872,-99.3670537,408.0,usgs,7157960,US,BUFFALO CREEK,"NEAR LOVEDALE, OK",36.7705872,-99.3670537,408.0,High,36.7687,-99.3688,1043.742,0.261,True,True,True,True,True,basin_geometry_ready,GSIM catchment shapefile archive; local path removed
us_0005583,N35_W100,US,CIMARRON RIVER,"NEAR WAYNOKA, OK",36.51725644,-98.8795366,9371.0,usgs,7158000,US,CIMARRON RIVER,"NEAR WAYNOKA, OK",36.51725644,-98.8795366,9371.0,Low,36.5187,-98.8813,30336.86,0.2248,True,True,True,True,True,basin_geometry_ready,GSIM catchment shapefile archive; local path removed
us_0005585,N35_W100,US,CIMARRON RIVER,"NEAR DOVER, OK",35.95170756,-97.9144994,11734.0,usgs,7159100,US,CIMARRON RIVER,"NEAR DOVER, OK",35.95170756,-97.9144994,11734.0,Low,35.9521,-97.9146,36530.12,0.0445,True,True,True,True,True,basin_geometry_ready,GSIM catchment shapefile archive; local path removed
us_0005587,N35_W100,US,CIMARRON RIVER,"NEAR GUTHRIE, OK",35.9206023,-97.4258746,12932.0,usgs,7160000,US,CIMARRON RIVER,"NEAR GUTHRIE, OK",35.9206023,-97.4258746,12932.0,Low,35.9187,-97.4271,39636.75,0.2384,True,True,True,True,True,basin_geometry_ready,GSIM catchment shapefile archive; local path removed
