response_definition,slice_type,slice_name,control_family,q_level,target_probability,lambda_threshold_discount,support_integrity_status,tiles,rows,high_flow_events,bootstrap_draws_requested,bootstrap_draws_valid,lambda_bootstrap_p05,lambda_bootstrap_p50,lambda_bootstrap_p95,lambda_positive_share,ci_status
q90_daily_mean_dis24,era_region,1995-2009|south_america,rain_persistence_matched,0.8,0.15,-0.0153719008264462,support_ok,6,990,199,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,1995-2009|south_america,rain_persistence_matched,0.85,0.05,-0.0153719008264462,support_ok,6,990,153,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,1995-2009|south_america,rain_persistence_matched,0.85,0.1,-0.0153719008264462,support_ok,6,990,153,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,1995-2009|south_america,rain_persistence_matched,0.85,0.15,-0.0153719008264462,support_ok,6,990,153,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,1995-2009|south_america,rain_persistence_matched,0.9,0.05,-0.0153719008264462,support_ok,6,990,106,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,1995-2009|south_america,rain_persistence_matched,0.9,0.1,-0.0153719008264462,support_ok,6,990,106,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,1995-2009|south_america,rain_persistence_matched,0.9,0.15,-0.0153719008264462,support_ok,6,990,106,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,1995-2009|south_america,rain_persistence_matched,0.925,0.05,-0.0153719008264462,support_ok,6,990,77,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,1995-2009|south_america,rain_persistence_matched,0.925,0.1,-0.0153719008264462,support_ok,6,990,77,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,1995-2009|south_america,rain_persistence_matched,0.925,0.15,-0.0831404958677685,support_ok,6,990,77,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,1995-2009|south_america,rain_persistence_matched,0.95,0.05,-0.0153719008264462,support_ok,6,990,46,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,1995-2009|south_america,rain_persistence_matched,0.95,0.1,-0.1380165289256198,support_ok,6,990,46,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,1995-2009|south_america,rain_persistence_matched,0.95,0.15,-0.1160330578512396,support_ok,6,990,46,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,1995-2009|south_america,rain_persistence_matched,0.975,0.05,-0.4321487603305787,support_limited,6,990,27,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,1995-2009|south_america,rain_persistence_matched,0.975,0.1,-0.679090909090909,support_limited,6,990,27,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,1995-2009|south_america,rain_persistence_matched,0.975,0.15,,invalid_lambda,6,990,27,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,1995-2009|south_america,residual_state_matched,0.8,0.05,-0.004793388429752,support_ok,6,990,199,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,1995-2009|south_america,residual_state_matched,0.8,0.1,-0.004793388429752,support_ok,6,990,199,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,1995-2009|south_america,residual_state_matched,0.8,0.15,-0.004793388429752,support_ok,6,990,199,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,1995-2009|south_america,residual_state_matched,0.85,0.05,-0.004793388429752,support_ok,6,990,153,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,1995-2009|south_america,residual_state_matched,0.85,0.1,-0.004793388429752,support_ok,6,990,153,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,1995-2009|south_america,residual_state_matched,0.85,0.15,-0.1654545454545454,support_ok,6,990,153,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,1995-2009|south_america,residual_state_matched,0.9,0.05,-0.004793388429752,support_ok,6,990,106,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,1995-2009|south_america,residual_state_matched,0.9,0.1,-0.004793388429752,support_ok,6,990,106,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,1995-2009|south_america,residual_state_matched,0.9,0.15,-0.1869421487603305,support_ok,6,990,106,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,1995-2009|south_america,residual_state_matched,0.925,0.05,-0.004793388429752,support_ok,6,990,77,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,1995-2009|south_america,residual_state_matched,0.925,0.1,-0.1841322314049587,support_ok,6,990,77,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,1995-2009|south_america,residual_state_matched,0.925,0.15,-0.142107438016529,support_ok,6,990,77,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,1995-2009|south_america,residual_state_matched,0.95,0.05,-0.004793388429752,support_ok,6,990,46,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,1995-2009|south_america,residual_state_matched,0.95,0.1,0.0036776859504132,support_ok,6,990,46,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,1995-2009|south_america,residual_state_matched,0.95,0.15,0.107190082644628,support_ok,6,990,46,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,1995-2009|south_america,residual_state_matched,0.975,0.05,-0.1345454545454545,support_limited,6,990,27,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,1995-2009|south_america,residual_state_matched,0.975,0.1,-0.0249586776859503,support_limited,6,990,27,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,1995-2009|south_america,residual_state_matched,0.975,0.15,,invalid_lambda,6,990,27,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,2010-2024|asia,raw_state,0.8,0.05,0.0,support_ok,24,3960,706,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,2010-2024|asia,raw_state,0.8,0.1,0.0,support_ok,24,3960,706,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,2010-2024|asia,raw_state,0.8,0.15,0.1844628099173555,support_ok,24,3960,706,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,2010-2024|asia,raw_state,0.85,0.05,0.0,support_ok,24,3960,518,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,2010-2024|asia,raw_state,0.85,0.1,0.0888429752066115,support_ok,24,3960,518,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,2010-2024|asia,raw_state,0.85,0.15,0.4772727272727273,support_ok,24,3960,518,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,2010-2024|asia,raw_state,0.9,0.05,0.0,support_ok,24,3960,351,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,2010-2024|asia,raw_state,0.9,0.1,0.4462809917355372,support_ok,24,3960,351,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,2010-2024|asia,raw_state,0.9,0.15,0.6611570247933884,support_ok,24,3960,351,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,2010-2024|asia,raw_state,0.925,0.05,0.0,support_ok,24,3960,263,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,2010-2024|asia,raw_state,0.925,0.1,0.590165289256198,support_ok,24,3960,263,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,2010-2024|asia,raw_state,0.925,0.15,0.3549173553719009,support_ok,24,3960,263,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,2010-2024|asia,raw_state,0.95,0.05,0.4111570247933884,support_ok,24,3960,175,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,2010-2024|asia,raw_state,0.95,0.1,0.3987603305785124,support_ok,24,3960,175,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,2010-2024|asia,raw_state,0.95,0.15,0.2076859504132231,support_ok,24,3960,175,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,2010-2024|asia,raw_state,0.975,0.05,0.4173553719008265,support_ok,24,3960,92,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,2010-2024|asia,raw_state,0.975,0.1,0.146694214876033,support_ok,24,3960,92,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,2010-2024|asia,raw_state,0.975,0.15,0.0289256198347107,support_ok,24,3960,92,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,2010-2024|asia,rain_persistence_matched,0.8,0.05,0.0041322314049586,support_ok,24,3960,706,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,2010-2024|asia,rain_persistence_matched,0.8,0.1,0.0041322314049586,support_ok,24,3960,706,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,2010-2024|asia,rain_persistence_matched,0.8,0.15,0.0041322314049586,support_ok,24,3960,706,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,2010-2024|asia,rain_persistence_matched,0.85,0.05,0.0041322314049586,support_ok,24,3960,518,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,2010-2024|asia,rain_persistence_matched,0.85,0.1,0.0041322314049586,support_ok,24,3960,518,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,2010-2024|asia,rain_persistence_matched,0.85,0.15,0.0041322314049586,support_ok,24,3960,518,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,2010-2024|asia,rain_persistence_matched,0.9,0.05,0.0041322314049586,support_ok,24,3960,351,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,2010-2024|asia,rain_persistence_matched,0.9,0.1,0.0041322314049586,support_ok,24,3960,351,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,2010-2024|asia,rain_persistence_matched,0.9,0.15,0.0503305785123966,support_ok,24,3960,351,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,2010-2024|asia,rain_persistence_matched,0.925,0.05,0.0041322314049586,support_ok,24,3960,263,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,2010-2024|asia,rain_persistence_matched,0.925,0.1,-0.2107438016528925,support_ok,24,3960,263,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,2010-2024|asia,rain_persistence_matched,0.925,0.15,-0.0847107438016528,support_ok,24,3960,263,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,2010-2024|asia,rain_persistence_matched,0.95,0.05,0.0041322314049586,support_ok,24,3960,175,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,2010-2024|asia,rain_persistence_matched,0.95,0.1,0.013884297520661,support_ok,24,3960,175,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,2010-2024|asia,rain_persistence_matched,0.95,0.15,0.0103305785123966,support_ok,24,3960,175,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,2010-2024|asia,rain_persistence_matched,0.975,0.05,-0.1053719008264462,support_ok,24,3960,92,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,2010-2024|asia,rain_persistence_matched,0.975,0.1,-0.0723140495867769,support_ok,24,3960,92,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,2010-2024|asia,rain_persistence_matched,0.975,0.15,,invalid_lambda,24,3960,92,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,2010-2024|asia,residual_state_matched,0.8,0.05,0.0083471074380165,support_ok,24,3960,706,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,2010-2024|asia,residual_state_matched,0.8,0.1,0.0083471074380165,support_ok,24,3960,706,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,2010-2024|asia,residual_state_matched,0.8,0.15,0.0083471074380165,support_ok,24,3960,706,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,2010-2024|asia,residual_state_matched,0.85,0.05,0.0083471074380165,support_ok,24,3960,518,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,2010-2024|asia,residual_state_matched,0.85,0.1,0.0083471074380165,support_ok,24,3960,518,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,2010-2024|asia,residual_state_matched,0.85,0.15,0.0366735537190082,support_ok,24,3960,518,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,2010-2024|asia,residual_state_matched,0.9,0.05,0.0083471074380165,support_ok,24,3960,351,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,2010-2024|asia,residual_state_matched,0.9,0.1,0.0083471074380165,support_ok,24,3960,351,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,2010-2024|asia,residual_state_matched,0.9,0.15,0.1135123966942152,support_ok,24,3960,351,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,2010-2024|asia,residual_state_matched,0.925,0.05,0.0083471074380165,support_ok,24,3960,263,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,2010-2024|asia,residual_state_matched,0.925,0.1,0.0723140495867768,support_ok,24,3960,263,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,2010-2024|asia,residual_state_matched,0.925,0.15,0.03099173553719,support_ok,24,3960,263,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,2010-2024|asia,residual_state_matched,0.95,0.05,0.0366735537190082,support_ok,24,3960,175,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,2010-2024|asia,residual_state_matched,0.95,0.1,0.0826446280991736,support_ok,24,3960,175,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,2010-2024|asia,residual_state_matched,0.95,0.15,0.024793388429752,support_ok,24,3960,175,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,2010-2024|asia,residual_state_matched,0.975,0.05,0.03099173553719,support_ok,24,3960,92,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,2010-2024|asia,residual_state_matched,0.975,0.1,0.000681818181818,support_ok,24,3960,92,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,2010-2024|asia,residual_state_matched,0.975,0.15,-0.0475206611570248,support_ok,24,3960,92,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,2010-2024|australasia,raw_state,0.8,0.05,-0.0809090909090909,support_ok,5,825,134,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,2010-2024|australasia,raw_state,0.8,0.1,-0.0809090909090909,support_ok,5,825,134,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,2010-2024|australasia,raw_state,0.8,0.15,-0.0323140495867768,support_ok,5,825,134,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,2010-2024|australasia,raw_state,0.85,0.05,-0.0809090909090909,support_ok,5,825,107,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,2010-2024|australasia,raw_state,0.85,0.1,-0.0809090909090909,support_ok,5,825,107,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,2010-2024|australasia,raw_state,0.85,0.15,0.1732231404958678,support_ok,5,825,107,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,2010-2024|australasia,raw_state,0.9,0.05,-0.0809090909090909,support_ok,5,825,75,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,2010-2024|australasia,raw_state,0.9,0.1,0.0633057851239669,support_ok,5,825,75,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,2010-2024|australasia,raw_state,0.9,0.15,0.1728512396694215,support_ok,5,825,75,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,2010-2024|australasia,raw_state,0.925,0.05,-0.0809090909090909,support_ok,5,825,55,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,2010-2024|australasia,raw_state,0.925,0.1,0.2230371900826445,support_ok,5,825,55,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,2010-2024|australasia,raw_state,0.925,0.15,-0.0972107438016529,support_ok,5,825,55,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,2010-2024|australasia,raw_state,0.95,0.05,0.0633057851239669,support_limited,5,825,38,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,2010-2024|australasia,raw_state,0.95,0.1,0.1385330578512397,support_limited,5,825,38,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,2010-2024|australasia,raw_state,0.95,0.15,-0.0009917355371898,support_limited,5,825,38,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,2010-2024|australasia,raw_state,0.975,0.05,0.2809090909090908,support_limited,5,825,19,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,2010-2024|australasia,raw_state,0.975,0.1,0.0461363636363635,support_limited,5,825,19,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,2010-2024|australasia,raw_state,0.975,0.15,0.0772520661157026,support_limited,5,825,19,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,2010-2024|australasia,rain_persistence_matched,0.8,0.05,-0.0685123966942148,support_ok,5,825,134,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,2010-2024|australasia,rain_persistence_matched,0.8,0.1,-0.0685123966942148,support_ok,5,825,134,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,2010-2024|australasia,rain_persistence_matched,0.8,0.15,-0.0685123966942148,support_ok,5,825,134,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,2010-2024|australasia,rain_persistence_matched,0.85,0.05,-0.0685123966942148,support_ok,5,825,107,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,2010-2024|australasia,rain_persistence_matched,0.85,0.1,-0.0685123966942148,support_ok,5,825,107,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,2010-2024|australasia,rain_persistence_matched,0.85,0.15,-0.0685123966942148,support_ok,5,825,107,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,2010-2024|australasia,rain_persistence_matched,0.9,0.05,-0.0685123966942148,support_ok,5,825,75,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,2010-2024|australasia,rain_persistence_matched,0.9,0.1,-0.0685123966942148,support_ok,5,825,75,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,2010-2024|australasia,rain_persistence_matched,0.9,0.15,-0.2877479338842975,support_ok,5,825,75,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,2010-2024|australasia,rain_persistence_matched,0.925,0.05,-0.0685123966942148,support_limited,5,825,55,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,2010-2024|australasia,rain_persistence_matched,0.925,0.1,-0.2391735537190082,support_limited,5,825,55,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,2010-2024|australasia,rain_persistence_matched,0.925,0.15,-0.3666322314049587,support_limited,5,825,55,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,2010-2024|australasia,rain_persistence_matched,0.95,0.05,-0.0685123966942148,support_limited,5,825,38,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,2010-2024|australasia,rain_persistence_matched,0.95,0.1,-0.3526859504132231,support_limited,5,825,38,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,2010-2024|australasia,rain_persistence_matched,0.95,0.15,-0.2385330578512395,support_limited,5,825,38,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,2010-2024|australasia,rain_persistence_matched,0.975,0.05,-0.0775413223140495,support_limited,5,825,19,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,2010-2024|australasia,rain_persistence_matched,0.975,0.1,-0.1016735537190082,support_limited,5,825,19,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,2010-2024|australasia,rain_persistence_matched,0.975,0.15,-0.0074793388429751,support_limited,5,825,19,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,2010-2024|australasia,residual_state_matched,0.8,0.05,-0.0544628099173553,support_ok,5,825,134,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,2010-2024|australasia,residual_state_matched,0.8,0.1,-0.0544628099173553,support_ok,5,825,134,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,2010-2024|australasia,residual_state_matched,0.8,0.15,-0.0544628099173553,support_ok,5,825,134,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,2010-2024|australasia,residual_state_matched,0.85,0.05,-0.0544628099173553,support_ok,5,825,107,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,2010-2024|australasia,residual_state_matched,0.85,0.1,-0.0544628099173553,support_ok,5,825,107,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,2010-2024|australasia,residual_state_matched,0.85,0.15,-0.1685123966942149,support_ok,5,825,107,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,2010-2024|australasia,residual_state_matched,0.9,0.05,-0.0544628099173553,support_ok,5,825,75,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,2010-2024|australasia,residual_state_matched,0.9,0.1,-0.1986776859504132,support_ok,5,825,75,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,2010-2024|australasia,residual_state_matched,0.9,0.15,-0.5107438016528925,support_ok,5,825,75,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,2010-2024|australasia,residual_state_matched,0.925,0.05,-0.0544628099173553,support_limited,5,825,55,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,2010-2024|australasia,residual_state_matched,0.925,0.1,-0.8044628099173553,support_limited,5,825,55,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,2010-2024|australasia,residual_state_matched,0.925,0.15,,invalid_lambda,5,825,55,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,2010-2024|australasia,residual_state_matched,0.95,0.05,-0.6040495867768595,support_limited,5,825,38,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,2010-2024|australasia,residual_state_matched,0.95,0.1,-0.6359504132231405,support_limited,5,825,38,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,2010-2024|australasia,residual_state_matched,0.95,0.15,,invalid_lambda,5,825,38,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,2010-2024|australasia,residual_state_matched,0.975,0.05,-0.5916528925619835,support_limited,5,825,19,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,2010-2024|australasia,residual_state_matched,0.975,0.1,-0.156694214876033,support_limited,5,825,19,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,2010-2024|australasia,residual_state_matched,0.975,0.15,,invalid_lambda,5,825,19,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,2010-2024|europe_west_asia,raw_state,0.8,0.05,-0.0016528925619834,support_ok,9,1485,253,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,2010-2024|europe_west_asia,raw_state,0.8,0.1,-0.0016528925619834,support_ok,9,1485,253,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,2010-2024|europe_west_asia,raw_state,0.8,0.15,0.4204338842975205,support_ok,9,1485,253,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,2010-2024|europe_west_asia,raw_state,0.85,0.05,-0.0016528925619834,support_ok,9,1485,190,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,2010-2024|europe_west_asia,raw_state,0.85,0.1,0.0190082644628099,support_ok,9,1485,190,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,2010-2024|europe_west_asia,raw_state,0.85,0.15,0.8495867768595041,support_ok,9,1485,190,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,2010-2024|europe_west_asia,raw_state,0.9,0.05,-0.0016528925619834,support_ok,9,1485,124,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,2010-2024|europe_west_asia,raw_state,0.9,0.1,0.7530578512396694,support_ok,9,1485,124,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,2010-2024|europe_west_asia,raw_state,0.9,0.15,0.8888429752066116,support_ok,9,1485,124,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,2010-2024|europe_west_asia,raw_state,0.925,0.05,0.320702479338843,support_ok,9,1485,80,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,2010-2024|europe_west_asia,raw_state,0.925,0.1,0.8991735537190083,support_ok,9,1485,80,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,2010-2024|europe_west_asia,raw_state,0.925,0.15,0.1364462809917361,support_ok,9,1485,80,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,2010-2024|europe_west_asia,raw_state,0.95,0.05,0.8495867768595041,support_ok,9,1485,54,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,2010-2024|europe_west_asia,raw_state,0.95,0.1,,invalid_lambda,9,1485,54,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,2010-2024|europe_west_asia,raw_state,0.95,0.15,,invalid_lambda,9,1485,54,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,2010-2024|europe_west_asia,raw_state,0.975,0.05,0.4537190082644627,support_ok,9,1485,30,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,2010-2024|europe_west_asia,raw_state,0.975,0.1,,invalid_lambda,9,1485,30,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,2010-2024|europe_west_asia,raw_state,0.975,0.15,,invalid_lambda,9,1485,30,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,2010-2024|europe_west_asia,rain_persistence_matched,0.8,0.05,-0.0037190082644628,support_ok,9,1485,253,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,2010-2024|europe_west_asia,rain_persistence_matched,0.8,0.1,-0.0037190082644628,support_ok,9,1485,253,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,2010-2024|europe_west_asia,rain_persistence_matched,0.8,0.15,-0.0037190082644628,support_ok,9,1485,253,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,2010-2024|europe_west_asia,rain_persistence_matched,0.85,0.05,-0.0037190082644628,support_ok,9,1485,190,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,2010-2024|europe_west_asia,rain_persistence_matched,0.85,0.1,-0.0037190082644628,support_ok,9,1485,190,100,0,,,,,ci_not_run_by_scope
q90_daily_mean_dis24,era_region,2010-2024|europe_west_asia,rain_persistence_matched,0.85,0.15,-0.0037190082644628,support_ok,9,1485,190,100,0,,,,,ci_not_run_by_scope
