null_family,draw,statistic,value
lag_covariance_surrogate_features,507,lag_family_full_r2,0.19080187560536632
within_source_target_permutation,507,xi_star_r2,0.0933878615908712
within_source_target_permutation,508,lag_family_full_r2,0.6344952839894249
source_block_target_permutation,508,lag_family_full_r2,0.31748065519814705
lag_covariance_surrogate_features,508,lag_family_full_r2,0.19647246071776192
within_source_target_permutation,508,xi_star_r2,0.09164343883134207
within_source_target_permutation,509,lag_family_full_r2,0.5161867708818244
source_block_target_permutation,509,lag_family_full_r2,0.8359569906518454
lag_covariance_surrogate_features,509,lag_family_full_r2,0.24107140933742
within_source_target_permutation,509,xi_star_r2,0.10111350935904617
within_source_target_permutation,510,lag_family_full_r2,0.4664700742538528
source_block_target_permutation,510,lag_family_full_r2,0.27935190493517303
lag_covariance_surrogate_features,510,lag_family_full_r2,0.31081104300682116
within_source_target_permutation,510,xi_star_r2,0.04028543901394677
within_source_target_permutation,511,lag_family_full_r2,0.6090043219028709
source_block_target_permutation,511,lag_family_full_r2,0.2920896755499578
lag_covariance_surrogate_features,511,lag_family_full_r2,0.05803546337710541
within_source_target_permutation,511,xi_star_r2,1.8156275343184092e-06
within_source_target_permutation,512,lag_family_full_r2,0.478365459157722
source_block_target_permutation,512,lag_family_full_r2,0.4822017084726381
lag_covariance_surrogate_features,512,lag_family_full_r2,0.13689677547521184
within_source_target_permutation,512,xi_star_r2,0.056958225122938466
within_source_target_permutation,513,lag_family_full_r2,0.44909054050673414
source_block_target_permutation,513,lag_family_full_r2,0.4313814401600796
lag_covariance_surrogate_features,513,lag_family_full_r2,0.14132159059217975
within_source_target_permutation,513,xi_star_r2,0.0035244289998832556
within_source_target_permutation,514,lag_family_full_r2,0.3755530724803344
source_block_target_permutation,514,lag_family_full_r2,0.5503807329359829
lag_covariance_surrogate_features,514,lag_family_full_r2,0.09023760879665388
within_source_target_permutation,514,xi_star_r2,0.06558433066944735
within_source_target_permutation,515,lag_family_full_r2,0.47495393526583995
source_block_target_permutation,515,lag_family_full_r2,0.30927696372588065
lag_covariance_surrogate_features,515,lag_family_full_r2,0.136564981265333
within_source_target_permutation,515,xi_star_r2,0.03964241203590335
within_source_target_permutation,516,lag_family_full_r2,0.584646234706352
source_block_target_permutation,516,lag_family_full_r2,0.2596890443125417
lag_covariance_surrogate_features,516,lag_family_full_r2,0.05873154888538179
within_source_target_permutation,516,xi_star_r2,0.054254069039831654
within_source_target_permutation,517,lag_family_full_r2,0.61770173468527
source_block_target_permutation,517,lag_family_full_r2,0.35206528059816955
lag_covariance_surrogate_features,517,lag_family_full_r2,0.2581446474283129
within_source_target_permutation,517,xi_star_r2,0.10494380840681894
within_source_target_permutation,518,lag_family_full_r2,0.4373415997496096
source_block_target_permutation,518,lag_family_full_r2,0.4008384435532333
lag_covariance_surrogate_features,518,lag_family_full_r2,0.0968947432899947
within_source_target_permutation,518,xi_star_r2,0.042703248600430066
within_source_target_permutation,519,lag_family_full_r2,0.6410718889958898
source_block_target_permutation,519,lag_family_full_r2,0.20569341428624888
lag_covariance_surrogate_features,519,lag_family_full_r2,0.15988685634899624
within_source_target_permutation,519,xi_star_r2,0.07176352956613996
within_source_target_permutation,520,lag_family_full_r2,0.4871189469183368
source_block_target_permutation,520,lag_family_full_r2,0.5524337190091544
lag_covariance_surrogate_features,520,lag_family_full_r2,0.17258556556761362
within_source_target_permutation,520,xi_star_r2,0.04098109605456346
within_source_target_permutation,521,lag_family_full_r2,0.47510293789866753
source_block_target_permutation,521,lag_family_full_r2,0.37900710271665994
lag_covariance_surrogate_features,521,lag_family_full_r2,0.2148665343799322
within_source_target_permutation,521,xi_star_r2,0.06516979276375778
within_source_target_permutation,522,lag_family_full_r2,0.7176561527537251
source_block_target_permutation,522,lag_family_full_r2,0.26859398872747475
lag_covariance_surrogate_features,522,lag_family_full_r2,0.11305115160333401
within_source_target_permutation,522,xi_star_r2,0.1689252324267957
within_source_target_permutation,523,lag_family_full_r2,0.5783778940674028
source_block_target_permutation,523,lag_family_full_r2,0.3416858322155826
lag_covariance_surrogate_features,523,lag_family_full_r2,0.019566437957115768
within_source_target_permutation,523,xi_star_r2,0.09409734396954572
within_source_target_permutation,524,lag_family_full_r2,0.539546525818269
source_block_target_permutation,524,lag_family_full_r2,0.31892262466670307
lag_covariance_surrogate_features,524,lag_family_full_r2,0.23420488921825866
within_source_target_permutation,524,xi_star_r2,0.021839145364702106
within_source_target_permutation,525,lag_family_full_r2,0.459207138308132
source_block_target_permutation,525,lag_family_full_r2,0.379885053573947
lag_covariance_surrogate_features,525,lag_family_full_r2,0.17638066220916448
within_source_target_permutation,525,xi_star_r2,0.06882162269012426
within_source_target_permutation,526,lag_family_full_r2,0.5233015276717452
source_block_target_permutation,526,lag_family_full_r2,0.5041403313408042
lag_covariance_surrogate_features,526,lag_family_full_r2,0.19731276142375243
within_source_target_permutation,526,xi_star_r2,0.0031400928459467403
within_source_target_permutation,527,lag_family_full_r2,0.47358231247157967
source_block_target_permutation,527,lag_family_full_r2,0.4590672676392382
lag_covariance_surrogate_features,527,lag_family_full_r2,0.09810462400205378
within_source_target_permutation,527,xi_star_r2,0.004236014041150371
within_source_target_permutation,528,lag_family_full_r2,0.5453698907004716
source_block_target_permutation,528,lag_family_full_r2,0.5097859926460271
lag_covariance_surrogate_features,528,lag_family_full_r2,0.0664827549130389
within_source_target_permutation,528,xi_star_r2,0.039381378840543935
within_source_target_permutation,529,lag_family_full_r2,0.5806054286999476
source_block_target_permutation,529,lag_family_full_r2,0.4293993469196199
lag_covariance_surrogate_features,529,lag_family_full_r2,0.2856866593571328
within_source_target_permutation,529,xi_star_r2,0.0380145960461975
within_source_target_permutation,530,lag_family_full_r2,0.43142450948806743
source_block_target_permutation,530,lag_family_full_r2,0.3236142564764223
lag_covariance_surrogate_features,530,lag_family_full_r2,0.11825816070906359
within_source_target_permutation,530,xi_star_r2,0.07686250193967725
within_source_target_permutation,531,lag_family_full_r2,0.38196809437179735
source_block_target_permutation,531,lag_family_full_r2,0.33844239784000807
lag_covariance_surrogate_features,531,lag_family_full_r2,0.15308981285710566
within_source_target_permutation,531,xi_star_r2,0.010870167157839838
within_source_target_permutation,532,lag_family_full_r2,0.499689606858981
source_block_target_permutation,532,lag_family_full_r2,0.6364229208206356
lag_covariance_surrogate_features,532,lag_family_full_r2,0.11789949177455938
within_source_target_permutation,532,xi_star_r2,0.012013699011667267
within_source_target_permutation,533,lag_family_full_r2,0.669695734510596
source_block_target_permutation,533,lag_family_full_r2,0.47854044544841234
lag_covariance_surrogate_features,533,lag_family_full_r2,0.11082569386242291
within_source_target_permutation,533,xi_star_r2,0.10395067822492154
within_source_target_permutation,534,lag_family_full_r2,0.6954449127815864
source_block_target_permutation,534,lag_family_full_r2,0.5880275125745944
lag_covariance_surrogate_features,534,lag_family_full_r2,0.19735233619939252
within_source_target_permutation,534,xi_star_r2,0.12051795441780433
within_source_target_permutation,535,lag_family_full_r2,0.6775580465225696
source_block_target_permutation,535,lag_family_full_r2,0.2724785401759544
lag_covariance_surrogate_features,535,lag_family_full_r2,0.04207096264823351
within_source_target_permutation,535,xi_star_r2,0.1309164352609462
within_source_target_permutation,536,lag_family_full_r2,0.5121321326714656
source_block_target_permutation,536,lag_family_full_r2,0.23998918168963512
lag_covariance_surrogate_features,536,lag_family_full_r2,0.10587303649228286
within_source_target_permutation,536,xi_star_r2,0.03748865107584565
within_source_target_permutation,537,lag_family_full_r2,0.5459405888241962
source_block_target_permutation,537,lag_family_full_r2,0.3466131469791016
lag_covariance_surrogate_features,537,lag_family_full_r2,0.15849553303307662
within_source_target_permutation,537,xi_star_r2,0.005667199983071747
within_source_target_permutation,538,lag_family_full_r2,0.572669495974087
source_block_target_permutation,538,lag_family_full_r2,0.45034871899097506
lag_covariance_surrogate_features,538,lag_family_full_r2,0.2095370063989339
within_source_target_permutation,538,xi_star_r2,0.037224768240887385
within_source_target_permutation,539,lag_family_full_r2,0.5310889564370416
source_block_target_permutation,539,lag_family_full_r2,0.2805158761109723
lag_covariance_surrogate_features,539,lag_family_full_r2,0.06099340913667117
within_source_target_permutation,539,xi_star_r2,0.07518811219904398
within_source_target_permutation,540,lag_family_full_r2,0.4961927896790421
source_block_target_permutation,540,lag_family_full_r2,0.33166403549535495
lag_covariance_surrogate_features,540,lag_family_full_r2,0.017402235977274305
within_source_target_permutation,540,xi_star_r2,0.05702983324681765
within_source_target_permutation,541,lag_family_full_r2,0.43097578006721227
source_block_target_permutation,541,lag_family_full_r2,0.2483154426369104
lag_covariance_surrogate_features,541,lag_family_full_r2,0.08166194059746545
within_source_target_permutation,541,xi_star_r2,0.04911702286410069
within_source_target_permutation,542,lag_family_full_r2,0.7280299563323084
source_block_target_permutation,542,lag_family_full_r2,0.7116428511122882
lag_covariance_surrogate_features,542,lag_family_full_r2,0.25996032373177147
within_source_target_permutation,542,xi_star_r2,0.04635543872822512
within_source_target_permutation,543,lag_family_full_r2,0.5138540833658083
source_block_target_permutation,543,lag_family_full_r2,0.3250388050058899
lag_covariance_surrogate_features,543,lag_family_full_r2,0.05898746403888444
within_source_target_permutation,543,xi_star_r2,0.07820460483388136
within_source_target_permutation,544,lag_family_full_r2,0.5595896311509667
source_block_target_permutation,544,lag_family_full_r2,0.4673499704973727
lag_covariance_surrogate_features,544,lag_family_full_r2,0.19772678925790022
within_source_target_permutation,544,xi_star_r2,0.026982675658885125
within_source_target_permutation,545,lag_family_full_r2,0.4930982314204202
source_block_target_permutation,545,lag_family_full_r2,0.6639505025350774
lag_covariance_surrogate_features,545,lag_family_full_r2,0.13522207542120412
within_source_target_permutation,545,xi_star_r2,0.036261783820383364
within_source_target_permutation,546,lag_family_full_r2,0.39046380015954285
source_block_target_permutation,546,lag_family_full_r2,0.21075666951353234
lag_covariance_surrogate_features,546,lag_family_full_r2,0.2047728826113463
within_source_target_permutation,546,xi_star_r2,0.01366030804477436
within_source_target_permutation,547,lag_family_full_r2,0.5395692322775034
source_block_target_permutation,547,lag_family_full_r2,0.4736544804307111
lag_covariance_surrogate_features,547,lag_family_full_r2,0.22742620689020976
within_source_target_permutation,547,xi_star_r2,0.03112281068615974
within_source_target_permutation,548,lag_family_full_r2,0.5450554933403973
source_block_target_permutation,548,lag_family_full_r2,0.5062152231255989
lag_covariance_surrogate_features,548,lag_family_full_r2,0.24064642029506111
within_source_target_permutation,548,xi_star_r2,0.009677323212127331
within_source_target_permutation,549,lag_family_full_r2,0.4760347050700309
source_block_target_permutation,549,lag_family_full_r2,0.39970450169849514
lag_covariance_surrogate_features,549,lag_family_full_r2,0.12395575926549063
within_source_target_permutation,549,xi_star_r2,0.0554347091366586
within_source_target_permutation,550,lag_family_full_r2,0.584171351542211
source_block_target_permutation,550,lag_family_full_r2,0.42459169283525955
lag_covariance_surrogate_features,550,lag_family_full_r2,0.16021533649672748
within_source_target_permutation,550,xi_star_r2,0.022063856138504034
within_source_target_permutation,551,lag_family_full_r2,0.5283136680177711
source_block_target_permutation,551,lag_family_full_r2,0.1908753099790217
lag_covariance_surrogate_features,551,lag_family_full_r2,0.004818050710496569
within_source_target_permutation,551,xi_star_r2,0.04877362142466157
within_source_target_permutation,552,lag_family_full_r2,0.550089556050638
source_block_target_permutation,552,lag_family_full_r2,0.3434379307177462
lag_covariance_surrogate_features,552,lag_family_full_r2,0.15789547982907104
within_source_target_permutation,552,xi_star_r2,0.1313870433136618
within_source_target_permutation,553,lag_family_full_r2,0.48167063613988426
source_block_target_permutation,553,lag_family_full_r2,0.5560557493107562
lag_covariance_surrogate_features,553,lag_family_full_r2,0.038274627493267044
within_source_target_permutation,553,xi_star_r2,0.03965343942983246
within_source_target_permutation,554,lag_family_full_r2,0.5975010376361496
source_block_target_permutation,554,lag_family_full_r2,0.28799050713509877
lag_covariance_surrogate_features,554,lag_family_full_r2,0.09564437060833442
within_source_target_permutation,554,xi_star_r2,0.13869874509158386
within_source_target_permutation,555,lag_family_full_r2,0.5688009529316305
source_block_target_permutation,555,lag_family_full_r2,0.16286045916835368
lag_covariance_surrogate_features,555,lag_family_full_r2,0.055803312680710704
within_source_target_permutation,555,xi_star_r2,0.10194025562628661
within_source_target_permutation,556,lag_family_full_r2,0.5667861955215885
source_block_target_permutation,556,lag_family_full_r2,0.2760969178548308
lag_covariance_surrogate_features,556,lag_family_full_r2,0.3122914108629202
within_source_target_permutation,556,xi_star_r2,0.030038786370086612
within_source_target_permutation,557,lag_family_full_r2,0.5628428204145806
source_block_target_permutation,557,lag_family_full_r2,0.44978233010888624
lag_covariance_surrogate_features,557,lag_family_full_r2,0.19936414207219777
within_source_target_permutation,557,xi_star_r2,0.07279650660465298
within_source_target_permutation,558,lag_family_full_r2,0.47866784873766166
source_block_target_permutation,558,lag_family_full_r2,0.16377416603922568
lag_covariance_surrogate_features,558,lag_family_full_r2,0.09520025530234943
within_source_target_permutation,558,xi_star_r2,0.019182551987283136
within_source_target_permutation,559,lag_family_full_r2,0.46635986383768935
source_block_target_permutation,559,lag_family_full_r2,0.4018241733160387
lag_covariance_surrogate_features,559,lag_family_full_r2,0.3993853258531386
within_source_target_permutation,559,xi_star_r2,0.12695707281905266
within_source_target_permutation,560,lag_family_full_r2,0.4438686222027056
source_block_target_permutation,560,lag_family_full_r2,0.4491804041138605
lag_covariance_surrogate_features,560,lag_family_full_r2,0.19960025380209845
within_source_target_permutation,560,xi_star_r2,0.0018670201694532818
within_source_target_permutation,561,lag_family_full_r2,0.47666803469385255
source_block_target_permutation,561,lag_family_full_r2,0.5776733676978574
lag_covariance_surrogate_features,561,lag_family_full_r2,0.23449053095286243
within_source_target_permutation,561,xi_star_r2,0.0008883398582815172
within_source_target_permutation,562,lag_family_full_r2,0.5036355410104052
source_block_target_permutation,562,lag_family_full_r2,0.3643743136766934
lag_covariance_surrogate_features,562,lag_family_full_r2,0.08494648963864315
within_source_target_permutation,562,xi_star_r2,0.002360206780038676
within_source_target_permutation,563,lag_family_full_r2,0.6365304709421207
source_block_target_permutation,563,lag_family_full_r2,0.38601908011793395
lag_covariance_surrogate_features,563,lag_family_full_r2,0.19903349702336404
within_source_target_permutation,563,xi_star_r2,0.11798910718485245
within_source_target_permutation,564,lag_family_full_r2,0.4100949167389857
source_block_target_permutation,564,lag_family_full_r2,0.2659522419422048
lag_covariance_surrogate_features,564,lag_family_full_r2,0.18630579037387163
within_source_target_permutation,564,xi_star_r2,0.06525889206347557
within_source_target_permutation,565,lag_family_full_r2,0.3906770793356298
source_block_target_permutation,565,lag_family_full_r2,0.26240642784342205
lag_covariance_surrogate_features,565,lag_family_full_r2,0.27162122971310554
within_source_target_permutation,565,xi_star_r2,0.059047625040334006
within_source_target_permutation,566,lag_family_full_r2,0.5312366558202449
source_block_target_permutation,566,lag_family_full_r2,0.4412205601339011
lag_covariance_surrogate_features,566,lag_family_full_r2,0.14467830811949955
within_source_target_permutation,566,xi_star_r2,0.0019818321499613933
within_source_target_permutation,567,lag_family_full_r2,0.4684090845639629
source_block_target_permutation,567,lag_family_full_r2,0.2933992406902024
lag_covariance_surrogate_features,567,lag_family_full_r2,0.2186931626763744
within_source_target_permutation,567,xi_star_r2,0.009131583567723367
within_source_target_permutation,568,lag_family_full_r2,0.5115503342062082
source_block_target_permutation,568,lag_family_full_r2,0.09481250787789763
lag_covariance_surrogate_features,568,lag_family_full_r2,0.1563283631956901
within_source_target_permutation,568,xi_star_r2,0.09756726169605423
within_source_target_permutation,569,lag_family_full_r2,0.4146846960363333
source_block_target_permutation,569,lag_family_full_r2,0.6985832655380076
lag_covariance_surrogate_features,569,lag_family_full_r2,0.19080309804028073
within_source_target_permutation,569,xi_star_r2,0.04953641155024724
within_source_target_permutation,570,lag_family_full_r2,0.44424536391301583
source_block_target_permutation,570,lag_family_full_r2,0.609167934635133
lag_covariance_surrogate_features,570,lag_family_full_r2,0.1390623604622575
within_source_target_permutation,570,xi_star_r2,0.0110008512870311
within_source_target_permutation,571,lag_family_full_r2,0.6011372774913784
source_block_target_permutation,571,lag_family_full_r2,0.32434941508058224
lag_covariance_surrogate_features,571,lag_family_full_r2,0.09069717961164614
within_source_target_permutation,571,xi_star_r2,0.04152911041697638
within_source_target_permutation,572,lag_family_full_r2,0.5182689813609709
source_block_target_permutation,572,lag_family_full_r2,0.3473130414819885
lag_covariance_surrogate_features,572,lag_family_full_r2,0.03529058664750273
within_source_target_permutation,572,xi_star_r2,0.10545069201535229
within_source_target_permutation,573,lag_family_full_r2,0.5079732611660412
source_block_target_permutation,573,lag_family_full_r2,0.5818056747622862
lag_covariance_surrogate_features,573,lag_family_full_r2,0.1308671037237925
within_source_target_permutation,573,xi_star_r2,0.0873544165523632
within_source_target_permutation,574,lag_family_full_r2,0.5277783252687733
source_block_target_permutation,574,lag_family_full_r2,0.44449972565648954
lag_covariance_surrogate_features,574,lag_family_full_r2,0.1045510505919448
within_source_target_permutation,574,xi_star_r2,0.11675210789908996
within_source_target_permutation,575,lag_family_full_r2,0.5501646120684509
source_block_target_permutation,575,lag_family_full_r2,0.2875292693842586
lag_covariance_surrogate_features,575,lag_family_full_r2,0.20735188113465297
within_source_target_permutation,575,xi_star_r2,0.05420126042845064
within_source_target_permutation,576,lag_family_full_r2,0.5676531868077912
source_block_target_permutation,576,lag_family_full_r2,0.45879445290361387
lag_covariance_surrogate_features,576,lag_family_full_r2,0.06365569537673443
within_source_target_permutation,576,xi_star_r2,0.01124190745337561
within_source_target_permutation,577,lag_family_full_r2,0.4245851542311956
source_block_target_permutation,577,lag_family_full_r2,0.25030132240567027
lag_covariance_surrogate_features,577,lag_family_full_r2,0.096978247356033
within_source_target_permutation,577,xi_star_r2,0.027858339919269448
within_source_target_permutation,578,lag_family_full_r2,0.5117652301442754
source_block_target_permutation,578,lag_family_full_r2,0.5717812400384688
lag_covariance_surrogate_features,578,lag_family_full_r2,0.08026933962720328
within_source_target_permutation,578,xi_star_r2,0.030418267016859457
within_source_target_permutation,579,lag_family_full_r2,0.5037636988787197
source_block_target_permutation,579,lag_family_full_r2,0.38507860160253415
lag_covariance_surrogate_features,579,lag_family_full_r2,0.0328566292916479
within_source_target_permutation,579,xi_star_r2,0.028939257018329556
within_source_target_permutation,580,lag_family_full_r2,0.4514344425303316
source_block_target_permutation,580,lag_family_full_r2,0.2229580839695794
lag_covariance_surrogate_features,580,lag_family_full_r2,0.2900987670144429
within_source_target_permutation,580,xi_star_r2,0.02352634972723655
within_source_target_permutation,581,lag_family_full_r2,0.4359645900160791
source_block_target_permutation,581,lag_family_full_r2,0.33072011859416517
lag_covariance_surrogate_features,581,lag_family_full_r2,0.08058908854684355
within_source_target_permutation,581,xi_star_r2,0.09339507653700974
within_source_target_permutation,582,lag_family_full_r2,0.3804387956497707
source_block_target_permutation,582,lag_family_full_r2,0.36768127537173345
lag_covariance_surrogate_features,582,lag_family_full_r2,0.15503784118478925
within_source_target_permutation,582,xi_star_r2,0.001090029428054362
within_source_target_permutation,583,lag_family_full_r2,0.515131502672606
source_block_target_permutation,583,lag_family_full_r2,0.35147825176690906
lag_covariance_surrogate_features,583,lag_family_full_r2,0.22726135184800667
within_source_target_permutation,583,xi_star_r2,0.026922334827771732
within_source_target_permutation,584,lag_family_full_r2,0.4473365878630594
source_block_target_permutation,584,lag_family_full_r2,0.28065037252445146
lag_covariance_surrogate_features,584,lag_family_full_r2,0.06380713303107466
within_source_target_permutation,584,xi_star_r2,0.0014612997455409893
within_source_target_permutation,585,lag_family_full_r2,0.5461914093873543
source_block_target_permutation,585,lag_family_full_r2,0.3323296075113924
lag_covariance_surrogate_features,585,lag_family_full_r2,0.1448941082060532
within_source_target_permutation,585,xi_star_r2,0.03341025643545126
within_source_target_permutation,586,lag_family_full_r2,0.4775550132597518
source_block_target_permutation,586,lag_family_full_r2,0.16416812942568904
lag_covariance_surrogate_features,586,lag_family_full_r2,0.12433771644197844
within_source_target_permutation,586,xi_star_r2,0.0416145388907152
within_source_target_permutation,587,lag_family_full_r2,0.5583726483637228
source_block_target_permutation,587,lag_family_full_r2,0.3348196970922823
lag_covariance_surrogate_features,587,lag_family_full_r2,0.10440914025250658
within_source_target_permutation,587,xi_star_r2,0.025700018035088368
within_source_target_permutation,588,lag_family_full_r2,0.4037416890297736
source_block_target_permutation,588,lag_family_full_r2,0.3420999362146183
lag_covariance_surrogate_features,588,lag_family_full_r2,0.16553328335697992
within_source_target_permutation,588,xi_star_r2,0.06553338817467247
within_source_target_permutation,589,lag_family_full_r2,0.6866476355890501
source_block_target_permutation,589,lag_family_full_r2,0.3350749578507072
lag_covariance_surrogate_features,589,lag_family_full_r2,0.05786723519299064
within_source_target_permutation,589,xi_star_r2,0.061981835612292424
within_source_target_permutation,590,lag_family_full_r2,0.46917782569032673
source_block_target_permutation,590,lag_family_full_r2,0.45152351647700095
lag_covariance_surrogate_features,590,lag_family_full_r2,0.1020067360137138
within_source_target_permutation,590,xi_star_r2,0.08629257546965863
within_source_target_permutation,591,lag_family_full_r2,0.3802129725255826
source_block_target_permutation,591,lag_family_full_r2,0.27800267511548316
lag_covariance_surrogate_features,591,lag_family_full_r2,0.10514740005430068
within_source_target_permutation,591,xi_star_r2,0.034121234224657515
within_source_target_permutation,592,lag_family_full_r2,0.5344495227333649
source_block_target_permutation,592,lag_family_full_r2,0.4462024835597146
lag_covariance_surrogate_features,592,lag_family_full_r2,0.21293729984756182
within_source_target_permutation,592,xi_star_r2,0.04266592728570895
within_source_target_permutation,593,lag_family_full_r2,0.4946953974605912
source_block_target_permutation,593,lag_family_full_r2,0.3251368709727459
lag_covariance_surrogate_features,593,lag_family_full_r2,0.1767247957246474
within_source_target_permutation,593,xi_star_r2,0.024621162362913118
within_source_target_permutation,594,lag_family_full_r2,0.5414825603252953
source_block_target_permutation,594,lag_family_full_r2,0.26434149702298115
lag_covariance_surrogate_features,594,lag_family_full_r2,0.16523601199027493
within_source_target_permutation,594,xi_star_r2,0.10170756370616163
within_source_target_permutation,595,lag_family_full_r2,0.4501955658942387
source_block_target_permutation,595,lag_family_full_r2,0.4927118670752604
lag_covariance_surrogate_features,595,lag_family_full_r2,0.477631829959001
within_source_target_permutation,595,xi_star_r2,0.032662699685360064
within_source_target_permutation,596,lag_family_full_r2,0.5496960547183652
source_block_target_permutation,596,lag_family_full_r2,0.32549711872778175
lag_covariance_surrogate_features,596,lag_family_full_r2,0.27918868970734534
within_source_target_permutation,596,xi_star_r2,0.0009518615603759661
within_source_target_permutation,597,lag_family_full_r2,0.4055817433296004
source_block_target_permutation,597,lag_family_full_r2,0.42196700879187776
lag_covariance_surrogate_features,597,lag_family_full_r2,0.21235549342988302
within_source_target_permutation,597,xi_star_r2,0.08583770364543175
within_source_target_permutation,598,lag_family_full_r2,0.3509021023257175
source_block_target_permutation,598,lag_family_full_r2,0.3940850059533091
lag_covariance_surrogate_features,598,lag_family_full_r2,0.2200186865281415
within_source_target_permutation,598,xi_star_r2,0.03673950446212371
within_source_target_permutation,599,lag_family_full_r2,0.43989020567184334
source_block_target_permutation,599,lag_family_full_r2,0.2457428610512391
lag_covariance_surrogate_features,599,lag_family_full_r2,0.13763389849248853
within_source_target_permutation,599,xi_star_r2,0.0013214851817490159
within_source_target_permutation,600,lag_family_full_r2,0.5942874236897683
source_block_target_permutation,600,lag_family_full_r2,0.6818197852714486
lag_covariance_surrogate_features,600,lag_family_full_r2,0.3155945696284428
within_source_target_permutation,600,xi_star_r2,0.023494968973116537
within_source_target_permutation,601,lag_family_full_r2,0.4210447350973512
source_block_target_permutation,601,lag_family_full_r2,0.3251787893185839
lag_covariance_surrogate_features,601,lag_family_full_r2,0.11621368088590955
within_source_target_permutation,601,xi_star_r2,0.0943127539640014
within_source_target_permutation,602,lag_family_full_r2,0.49623169966393865
source_block_target_permutation,602,lag_family_full_r2,0.2950064014567837
lag_covariance_surrogate_features,602,lag_family_full_r2,0.18995754323768965
within_source_target_permutation,602,xi_star_r2,0.02019991866889692
within_source_target_permutation,603,lag_family_full_r2,0.45309433056307813
source_block_target_permutation,603,lag_family_full_r2,0.536065123377175
lag_covariance_surrogate_features,603,lag_family_full_r2,0.05784977913471323
within_source_target_permutation,603,xi_star_r2,0.002370951265480481
within_source_target_permutation,604,lag_family_full_r2,0.4736311131491614
source_block_target_permutation,604,lag_family_full_r2,0.6784946583247802
lag_covariance_surrogate_features,604,lag_family_full_r2,0.10712171994621955
within_source_target_permutation,604,xi_star_r2,0.06532883651112631
within_source_target_permutation,605,lag_family_full_r2,0.5602952730606185
source_block_target_permutation,605,lag_family_full_r2,0.33436218547528496
lag_covariance_surrogate_features,605,lag_family_full_r2,0.07808171335421932
within_source_target_permutation,605,xi_star_r2,0.08754065499952446
within_source_target_permutation,606,lag_family_full_r2,0.5138592343424631
source_block_target_permutation,606,lag_family_full_r2,0.5725754215278197
lag_covariance_surrogate_features,606,lag_family_full_r2,0.07871482453310386
within_source_target_permutation,606,xi_star_r2,0.0017226712483421336
within_source_target_permutation,607,lag_family_full_r2,0.6702551495330844
source_block_target_permutation,607,lag_family_full_r2,0.4027522047530453
lag_covariance_surrogate_features,607,lag_family_full_r2,0.3568328441838766
within_source_target_permutation,607,xi_star_r2,0.0464657934698246
within_source_target_permutation,608,lag_family_full_r2,0.41840931962865324
source_block_target_permutation,608,lag_family_full_r2,0.37222354196305896
lag_covariance_surrogate_features,608,lag_family_full_r2,0.06010148668826476
within_source_target_permutation,608,xi_star_r2,0.03223227676778018
within_source_target_permutation,609,lag_family_full_r2,0.4905928543052748
source_block_target_permutation,609,lag_family_full_r2,0.2572718710927294
lag_covariance_surrogate_features,609,lag_family_full_r2,0.08355435537963962
within_source_target_permutation,609,xi_star_r2,0.0033165903219048998
within_source_target_permutation,610,lag_family_full_r2,0.511411386950986
source_block_target_permutation,610,lag_family_full_r2,0.44932252795333816
lag_covariance_surrogate_features,610,lag_family_full_r2,0.1882222397901513
within_source_target_permutation,610,xi_star_r2,0.14878417453453174
within_source_target_permutation,611,lag_family_full_r2,0.5334793857767992
source_block_target_permutation,611,lag_family_full_r2,0.3432344789203141
lag_covariance_surrogate_features,611,lag_family_full_r2,0.25734388785788465
within_source_target_permutation,611,xi_star_r2,0.06541055916417471
within_source_target_permutation,612,lag_family_full_r2,0.46458800441360626
source_block_target_permutation,612,lag_family_full_r2,0.18963461719405184
lag_covariance_surrogate_features,612,lag_family_full_r2,0.12316628045044109
within_source_target_permutation,612,xi_star_r2,0.00017943706364043077
within_source_target_permutation,613,lag_family_full_r2,0.49704764611009045
source_block_target_permutation,613,lag_family_full_r2,0.34854969756776555
lag_covariance_surrogate_features,613,lag_family_full_r2,0.2037377388161089
within_source_target_permutation,613,xi_star_r2,0.008361679947785583
within_source_target_permutation,614,lag_family_full_r2,0.41312806132596935
source_block_target_permutation,614,lag_family_full_r2,0.544842692668689
lag_covariance_surrogate_features,614,lag_family_full_r2,0.04556395617703757
within_source_target_permutation,614,xi_star_r2,0.03593831180597218
within_source_target_permutation,615,lag_family_full_r2,0.4205291829617557
source_block_target_permutation,615,lag_family_full_r2,0.3372833063153856
lag_covariance_surrogate_features,615,lag_family_full_r2,0.16400122964753283
within_source_target_permutation,615,xi_star_r2,0.004763389563305687
within_source_target_permutation,616,lag_family_full_r2,0.4796009277704224
source_block_target_permutation,616,lag_family_full_r2,0.24058692042912666
lag_covariance_surrogate_features,616,lag_family_full_r2,0.05816105478461786
within_source_target_permutation,616,xi_star_r2,0.10976835396038909
within_source_target_permutation,617,lag_family_full_r2,0.45087654806927513
source_block_target_permutation,617,lag_family_full_r2,0.1903246579353266
lag_covariance_surrogate_features,617,lag_family_full_r2,0.11724171167830477
within_source_target_permutation,617,xi_star_r2,0.004614632374130068
within_source_target_permutation,618,lag_family_full_r2,0.6631027365659241
source_block_target_permutation,618,lag_family_full_r2,0.5217829972383652
