station_id,tile_id,country,river,station,latitude,longitude,catchment_area_km2,point_geometry_available,polygon_geometry_available,geometry_readiness
4123111,LAT+030.0_+040.0_LON-0090.0_-0080.0,US,LITTLE WABASH RIVER,"CARMI, IL",38.0612,-88.1598,8034.2,True,False,station_point_only
4123130,LAT+030.0_+040.0_LON-0090.0_-0080.0,US,WABASH RIVER,"MOUNT CARMEL, ILL.",38.402,-87.7528,74164.7,True,False,station_point_only
4123131,LAT+040.0_+050.0_LON-0090.0_-0080.0,US,WABASH RIVER,"LAFAYETTE, IN",40.422,-86.897,18821.5,True,False,station_point_only
4123135,LAT+040.0_+050.0_LON-0090.0_-0080.0,US,EEL RIVER,"NEAR LOGANSPORT, IN",40.782,-86.2639,2043.5,True,False,station_point_only
4123136,LAT+040.0_+050.0_LON-0090.0_-0080.0,US,TIPPECANOE RIVER,"NEAR ORA, IN",41.1573,-86.5636,2217.0,True,False,station_point_only
4123137,LAT+030.0_+040.0_LON-0090.0_-0080.0,US,EMBARRAS RIVER,"STE. MARIE, IL",38.9364,-88.0225,3926.4,True,False,station_point_only
4123200,LAT+040.0_+050.0_LON-0090.0_-0080.0,US,WHITE RIVER,"NOBLESVILLE, IN",40.0473,-86.0167,2222.2,True,False,station_point_only
4123201,LAT+030.0_+040.0_LON-0090.0_-0080.0,US,WHITE RIVER,"NEWBERRY, IN",38.9275,-87.0114,12141.9,True,False,station_point_only
4123202,LAT+030.0_+040.0_LON-0090.0_-0080.0,US,WHITE RIVER,"PETERSBURG, IN",38.5109,-87.2895,28813.8,True,False,station_point_only
4123205,LAT+030.0_+040.0_LON-0090.0_-0080.0,US,WHITE RIVER,"COLUMBUS, IN (EAST FORK)",39.2001,-85.9255,4421.1,True,False,station_point_only
4123206,LAT+030.0_+040.0_LON-0090.0_-0080.0,US,WHITE RIVER,"SEYMOUR, IN (EAST FORK)",38.9826,-85.8991,6063.2,True,False,station_point_only
4123207,LAT+030.0_+040.0_LON-0090.0_-0080.0,US,WHITE RIVER,"SHOALS, IN (EAST FORK)",38.6673,-86.7922,12760.9,True,False,station_point_only
4123208,LAT+030.0_+040.0_LON-0090.0_-0080.0,US,BIG BLUE RIVER,"SHELBYVILLE, IN",39.5292,-86.7819,1090.4,True,False,station_point_only
4123209,LAT+030.0_+040.0_LON-0090.0_-0080.0,US,SUGAR CREEK,"NEAR EDINBURGH, IN",39.3609,-85.9975,1227.7,True,False,station_point_only
4123220,LAT+030.0_+040.0_LON-0090.0_-0080.0,US,GREEN RIVER,"MUNFORDVILLE, KY",37.2681,-85.8861,4333.1,True,False,station_point_only
4123225,LAT+030.0_+040.0_LON-0090.0_-0080.0,US,BLUE RIVER,"NEAR WHITE CLOUD, IN",38.2376,-86.2283,1232.8,True,False,station_point_only
4123230,LAT+030.0_+040.0_LON-0090.0_-0080.0,US,GREAT MIAMI RIVER,"HAMILTON, OH",39.3912,-84.5722,9401.7,True,False,station_point_only
4123235,LAT+030.0_+040.0_LON-0090.0_-0080.0,US,STILLWATER RIVER,"ENGELWOOD, OH",39.8695,-84.2824,1683.5,True,False,station_point_only
4123245,LAT+030.0_+040.0_LON-0090.0_-0080.0,US,ROLLING FORK,"NEAR BOSTON, KY",37.7673,-85.7038,3364.4,True,False,station_point_only
4123251,LAT+030.0_+040.0_LON-0090.0_-0080.0,US,LICKING RIVER,"MCKINNEYSBURG, KY",38.5978,-84.2666,6024.3,True,False,station_point_only
4123255,LAT+030.0_+040.0_LON-0090.0_-0080.0,US,OHIO BRUSH CREEK,"NEAR WEST UNION, OH",38.8037,-83.421,1002.3,True,False,station_point_only
4123260,LAT+030.0_+040.0_LON-0090.0_-0080.0,US,SCIOTO RIVER,"HIGBY, OH",39.2123,-82.8638,13289.3,True,False,station_point_only
4123265,LAT+030.0_+040.0_LON-0090.0_-0080.0,US,BIG COAL RIVER,"ASHFORD, WV",38.1798,-81.7115,1012.7,True,False,station_point_only
4123268,LAT+030.0_+040.0_LON-0090.0_-0080.0,US,KANAWHA RIVER,"KANAWHA FALLS, WV",38.1382,-81.2143,21680.9,True,False,station_point_only
4123270,LAT+030.0_+040.0_LON-0090.0_-0080.0,US,GREENBRIER RIVER,"HILLDALE, WV",37.6401,-80.8051,4193.2,True,False,station_point_only
4123271,LAT+030.0_+040.0_LON-0090.0_-0080.0,US,GREENBRIER RIVER,"ALDERSON, WV",37.7243,-80.6415,3532.8,True,False,station_point_only
4123272,LAT+030.0_+040.0_LON-0090.0_-0080.0,US,GREENBRIER RIVER,"BUCKEYE, WV",38.186,-80.1306,1398.6,True,False,station_point_only
4123275,LAT+030.0_+040.0_LON-0090.0_-0080.0,US,BLUESTONE RIVER,"NEAR PIPESTEM, WV",37.544,-81.0104,1023.1,True,False,station_point_only
4123277,LAT+030.0_+040.0_LON-0090.0_-0080.0,US,NEW RIVER,"ALLISONIA, VA",36.9376,-80.7456,5703.2,True,False,station_point_only
4123278,LAT+030.0_+040.0_LON-0090.0_-0080.0,US,NEW RIVER,"NEAR GALAX, VA",36.6474,-80.979,2929.3,True,False,station_point_only
4123280,LAT+030.0_+040.0_LON-0090.0_-0080.0,US,HOCKING RIVER,"ATHENS, OH",39.329,-82.0876,2442.4,True,False,station_point_only
4123320,LAT+040.0_+050.0_LON-0090.0_-0080.0,US,LITTLE BEAVER CREEK,"NEAR EAST LIVERPOOL, OH",40.6759,-80.5406,1284.6,True,False,station_point_only
4123330,LAT+030.0_+040.0_LON-0090.0_-0080.0,US,TYGART VALLEY RIVER,"PHILIPPI, WV",39.1504,-80.0387,2367.3,True,False,station_point_only
4123331,LAT+030.0_+040.0_LON-0080.0_-0070.0,US,TYGART VALLEY RIVER,"BELINGTON, WV",39.0293,-79.9359,1051.5,True,False,station_point_only
4123341,LAT+030.0_+040.0_LON-0080.0_-0070.0,US,CHEAT RIVER,"NEAR PARSONS, WV",39.1229,-79.6812,1870.0,True,False,station_point_only
4123350,LAT+040.0_+050.0_LON-0080.0_-0070.0,US,ALLEGHENY RIVER,"SALAMANCA, NY",42.1565,-78.7153,4164.7,True,False,station_point_only
4123351,LAT+040.0_+050.0_LON-0080.0_-0070.0,US,ALLEGHENY RIVER,"ELDRED, PA",41.9634,-78.3861,1424.5,True,False,station_point_only
4123352,LAT+040.0_+050.0_LON-0080.0_-0070.0,US,ALLEGHENY RIVER,"NATRONA, PA",40.6153,-79.7184,29551.9,True,False,station_point_only
4123355,LAT+040.0_+050.0_LON-0080.0_-0070.0,US,FRENCH CREEK,"UTICA, PA",41.4376,-79.9559,2662.5,True,False,station_point_only
4123357,LAT+040.0_+050.0_LON-0080.0_-0070.0,US,REDBANK CREEK,"ST. CHARLES, PA",40.9945,-79.3942,1367.5,True,False,station_point_only
4123370,LAT+030.0_+040.0_LON-0090.0_-0080.0,US,CLINCH RIVER,"ABOVE TAZEWELL, TN",36.4251,-83.3982,3817.7,True,False,station_point_only
4123375,LAT+030.0_+040.0_LON-0090.0_-0080.0,US,EMORY RIVER,"OAKDALE, TN",35.9831,-84.558,1978.8,True,False,station_point_only
4123380,LAT+030.0_+040.0_LON-0090.0_-0080.0,US,FRENCH BROAD RIVER,"ASHEVILLE, NC",35.6093,-82.5785,2447.6,True,False,station_point_only
4123385,LAT+030.0_+040.0_LON-0090.0_-0080.0,US,NOLICHUCKY RIVER,"EMBREEVILLE, TN",36.1765,-82.4574,2085.0,True,False,station_point_only
4123510,LAT+030.0_+040.0_LON-0090.0_-0080.0,US,WHITEWATER RIVER,"NEAR ALPINE, IND.",39.5795,-85.158,1351.9,True,False,station_point_only
4125010,LAT+030.0_+040.0_LON-0100.0_-0090.0,US,ILLINOIS RIVER,"NEAR TAHLEQUA, OK",35.9229,-94.9236,2483.8,True,False,station_point_only
4125020,LAT+030.0_+040.0_LON-0100.0_-0090.0,US,SPRING RIVER,"NEAR WACO, MO",37.2456,-94.5661,3014.8,True,False,station_point_only
4125025,LAT+030.0_+040.0_LON-0100.0_-0090.0,US,NEOSHO RIVER,"NEAR IOLA, KS",37.8909,-95.4308,9888.6,True,False,station_point_only
4125026,LAT+030.0_+040.0_LON-0100.0_-0090.0,US,NEOSHO RIVER,"NEAR PARSONS, KS",37.3401,-95.11,12703.9,True,False,station_point_only
4125027,LAT+030.0_+040.0_LON-0100.0_-0090.0,US,NEOSHO RIVER,"NEAR COMMERCE, OK",36.9287,-94.9575,15218.8,True,False,station_point_only
4125028,LAT+030.0_+040.0_LON-0100.0_-0090.0,US,NEOSHO RIVER,"NEAR CHOUTEAU, OK",36.2295,-95.1827,29873.1,True,False,station_point_only
4125050,LAT+030.0_+040.0_LON-0100.0_-0090.0,US,VERDIGRIS RIVER,"NEAR CLAREMORE, OK",36.3073,-95.698,16923.1,True,False,station_point_only
4125055,LAT+030.0_+040.0_LON-0100.0_-0090.0,US,BIRD CREEK,"NEAR SPERRY, OK",36.2784,-95.9542,2343.9,True,False,station_point_only
4125062,LAT+030.0_+040.0_LON-0100.0_-0090.0,US,CIMARRON RIVER,"NEAR DOVER, OK",35.9517,-97.9145,40696.7,True,False,station_point_only
4125063,LAT+030.0_+040.0_LON-0100.0_-0090.0,US,CIMARRON RIVER,"NEAR WAYNOKA, OK",36.5173,-98.8795,34535.1,True,False,station_point_only
4125064,LAT+030.0_+040.0_LON-0110.0_-0100.0,US,CIMARRON RIVER,"NEAR FORGAN, OK",37.0111,-100.4918,22108.2,True,False,station_point_only
4125070,LAT+030.0_+040.0_LON-0100.0_-0090.0,US,WALNUT RIVER,"WINFIELD, KS",37.2242,-96.9948,4869.2,True,False,station_point_only
4125075,LAT+030.0_+040.0_LON-0110.0_-0100.0,US,CIMARRON RIVER,"NEAR KENTON, OK",36.9267,-102.9591,2864.5,True,False,station_point_only
4125080,LAT+030.0_+040.0_LON-0100.0_-0090.0,US,CHIKASKIA RIVER,"NEAR BLACKWELL, OK",36.8114,-97.2773,4814.8,True,False,station_point_only
4125100,LAT+030.0_+040.0_LON-0100.0_-0090.0,US,PAWNEE RIVER,"ROZEL, KS",38.2,-99.3476,5563.3,True,False,station_point_only
4125110,LAT+030.0_+040.0_LON-0100.0_-0090.0,US,NORTH FORK NINNESCAH RIVER,"ABOVE CHENEY RESERVOIRE, KS",37.8636,-98.0148,2038.3,True,False,station_point_only
4125551,LAT+030.0_+040.0_LON-0110.0_-0100.0,US,CANADIAN RIVER,"NEAR CANADIAN, TX",35.935,-100.3707,59222.9,True,False,station_point_only
4125552,LAT+030.0_+040.0_LON-0110.0_-0100.0,US,CANADIAN RIVER,"NEAR TAYLAOR SPRINGS, NM",36.297,-104.4939,7381.5,True,False,station_point_only
4125555,LAT+030.0_+040.0_LON-0100.0_-0090.0,US,NORTH CANADIAN RIVER,"NEAR WETUMKA, OK",35.2656,-96.2061,37011.1,True,False,station_point_only
4125560,LAT+030.0_+040.0_LON-0110.0_-0100.0,US,BEAVER RIVER,"BEAVER, OK",36.8222,-100.5193,20603.5,True,False,station_point_only
4125565,LAT+030.0_+040.0_LON-0100.0_-0090.0,US,DEEP FORK,"NEAR BEGGS, OK",35.674,-96.0686,5226.6,True,False,station_point_only
4125810,LAT+030.0_+040.0_LON-0100.0_-0090.0,US,LITTLE ARKANSAS RIVER,"VALLEY CENTER, KS",37.8322,-97.3881,3436.9,True,False,station_point_only
4125901,LAT+030.0_+040.0_LON-0100.0_-0090.0,US,WHITE RIVER,"NEWPORT, AR",35.6051,-91.2887,51437.4,True,False,station_point_only
4125904,LAT+030.0_+040.0_LON-0100.0_-0090.0,US,WHITE RIVER,"NEAR FAYETTEVILLE, AR",36.0731,-94.0813,1036.0,True,False,station_point_only
4125910,LAT+030.0_+040.0_LON-0100.0_-0090.0,US,CURRENT RIVER,"DONIPHAN, MO",36.622,-90.8476,5278.4,True,False,station_point_only
4125911,LAT+030.0_+040.0_LON-0100.0_-0090.0,US,CURRENT RIVER,"VAN BUREN, MO",36.9914,-91.0148,4317.5,True,False,station_point_only
4125915,LAT+030.0_+040.0_LON-0100.0_-0090.0,US,SPRING RIVER,"IMBODEN, AR",36.2053,-91.1721,3064.0,True,False,station_point_only
4125917,LAT+030.0_+040.0_LON-0100.0_-0090.0,US,ELEVEN POINT RIVER,"NEAR RAVENDEN SPRINGS, AR",36.3467,-91.1135,2937.0,True,False,station_point_only
4125918,LAT+030.0_+040.0_LON-0100.0_-0090.0,US,ELEVEN POINT RIVER,"NEAR BARDLEY, MO",36.6487,-91.201,2053.9,True,False,station_point_only
4125920,LAT+030.0_+040.0_LON-0100.0_-0090.0,US,BUFFALO RIVER,"NEAR ST. JOE, AR",35.984,-92.7457,2147.1,True,False,station_point_only
4125925,LAT+030.0_+040.0_LON-0100.0_-0090.0,US,JAMES RIVER,"GALENA, MO",36.8053,-93.4616,2556.3,True,False,station_point_only
4125941,LAT+030.0_+040.0_LON-0100.0_-0090.0,US,BLACK RIVER,"BLACK ROCK, AR",36.1042,-91.0973,19085.7,True,False,station_point_only
4125942,LAT+030.0_+040.0_LON-0100.0_-0090.0,US,BLACK RIVER,"NEAR CORNING, AR",36.402,-90.5415,4529.9,True,False,station_point_only
4125943,LAT+030.0_+040.0_LON-0100.0_-0090.0,US,BLACK RIVER,"POPLAR BLUFF, MO",36.7595,-90.3882,3224.6,True,False,station_point_only
4125944,LAT+030.0_+040.0_LON-0100.0_-0090.0,US,BLACK RIVER,"NEAR ANNAPOLIS, MO",37.3362,-90.7887,1253.6,True,False,station_point_only
4125950,LAT+030.0_+040.0_LON-0100.0_-0090.0,US,JACKS FORK,"EMINENCE, MO",37.155,-91.3587,1030.8,True,False,station_point_only
4126100,LAT+030.0_+040.0_LON-0100.0_-0090.0,US,LITTLE RIVER,"NEAR HORATIO, AR",33.9196,-94.3877,6894.6,True,False,station_point_only
4126300,LAT+030.0_+040.0_LON-0100.0_-0090.0,US,MUDDY BOGGY CREEK,"NEAR UNGER, OK",34.0268,-95.7502,5887.1,True,False,station_point_only
4126301,LAT+030.0_+040.0_LON-0100.0_-0090.0,US,MUDDY BOGGY CREEK,"NEAR FARRIS, OK",34.2715,-95.9122,2815.3,True,False,station_point_only
4126350,LAT+030.0_+040.0_LON-0100.0_-0090.0,US,WICHITA RIVER,"NEAR CHARLIE, TX",34.0532,-98.2967,8907.0,True,False,station_point_only
4126351,LAT+030.0_+040.0_LON-0100.0_-0090.0,US,WICHITA RIVER,"NEAR MABELLE, TX",33.7601,-99.1428,5402.7,True,False,station_point_only
4126701,LAT+030.0_+040.0_LON-0100.0_-0090.0,US,OUACHITA RIVER,"CAMDEN, AR",33.5965,-92.8182,13874.6,True,False,station_point_only
4126750,LAT+030.0_+040.0_LON-0100.0_-0090.0,US,SALINE RIVER,"NEAR RYE, ARK",33.7009,-92.026,5444.2,True,False,station_point_only
4126805,LAT+030.0_+040.0_LON-0100.0_-0090.0,US,RED RIVER,"NEAR GAINESVILLE, TX",33.7279,-97.16,79725.4,True,False,station_point_only
4127100,LAT+030.0_+040.0_LON-0100.0_-0090.0,US,MERAMEC RIVER,"NEAR EUREKA, MO",38.5056,-90.5918,9810.9,True,False,station_point_only
4127150,LAT+030.0_+040.0_LON-0090.0_-0080.0,US,HATCHIE RIVER,"BOLIVAR, TN",35.2754,-88.9767,3833.2,True,False,station_point_only
4127202,LAT+030.0_+040.0_LON-0090.0_-0080.0,US,KASKASKIA RIVER,"VANDALIA, IL",38.9606,-89.089,5024.6,True,False,station_point_only
4127400,LAT+030.0_+040.0_LON-0090.0_-0080.0,US,OBION RIVER,"HIGHWAY 51 NEAR OBION, TN",36.2398,-89.2178,4856.3,True,False,station_point_only
4127700,LAT+030.0_+040.0_LON-0100.0_-0090.0,US,BIG BLACK RIVER,"NEAR BOVINA, MS",32.3475,-90.6967,7283.1,True,False,station_point_only
4127701,LAT+030.0_+040.0_LON-0090.0_-0080.0,US,BIG BLACK RIVER,"WEST, MS",33.1942,-89.7708,2659.9,True,False,station_point_only
4127910,LAT+030.0_+040.0_LON-0100.0_-0090.0,US,HOMOCHITTO RIVER,"ROSETTA, MISS.",31.3247,-91.1094,2038.3,True,False,station_point_only
4131030,LAT+040.0_+050.0_LON-0070.0_-0060.0,US,SAINT JOHN RIVER,"BELOW FISH RIVER, FORT KENT,ME",47.2598,-68.5948,15317.3,True,False,station_point_only
4132010,LAT+040.0_+050.0_LON-0090.0_-0080.0,US,PIGEON RIVER,"MIDDLE FALLS NEAR GRAND PORTAGE, MINN.",48.0121,-89.6162,1577.3,True,False,station_point_only
4132100,LAT+040.0_+050.0_LON-0100.0_-0090.0,US,NEMADJI RIVER,"NEAR SOUTH SUPERIOR, WI",46.6333,-92.0941,1087.8,True,False,station_point_only
4132200,LAT+040.0_+050.0_LON-0100.0_-0090.0,US,SAINT LOUIS RIVER,"SCANLON, MN",46.7033,-92.4188,8883.7,True,False,station_point_only
4132800,LAT+040.0_+050.0_LON-0090.0_-0080.0,US,ONTONAGON RIVER,"NEAR ROCKLAND, MI",46.7208,-89.2071,3470.6,True,False,station_point_only
4132900,LAT+040.0_+050.0_LON-0090.0_-0080.0,US,TAHQUAMENON RIVER,"NEAR PARADISE, MICH.",46.575,-85.2696,2046.1,True,False,station_point_only
4133100,LAT+040.0_+050.0_LON-0090.0_-0080.0,US,FORD RIVER,"NEAR HYDE, MICH.",45.7555,-87.2015,1165.5,True,False,station_point_only
4133250,LAT+040.0_+050.0_LON-0090.0_-0080.0,US,FOX RIVER,"BERLIN, WIS.",43.9539,-88.9523,3470.6,True,False,station_point_only
4133260,LAT+040.0_+050.0_LON-0090.0_-0080.0,US,WOLF RIVER,"NEW LONDON, WI",44.3922,-88.7404,5853.4,True,False,station_point_only
4133450,LAT+040.0_+050.0_LON-0090.0_-0080.0,US,MANISTIQUE RIVER,"NEAR MANISTIQUE, MI",46.0305,-86.1612,2849.0,True,False,station_point_only
4133500,LAT+040.0_+050.0_LON-0090.0_-0080.0,US,SAINT JOSEPH RIVER,"NILES, MI",41.8292,-86.2597,9494.9,True,False,station_point_only
4133501,LAT+040.0_+050.0_LON-0090.0_-0080.0,US,SAINT JOSEPH RIVER,"MOTTVILLE, MI",41.8009,-85.7561,4832.9,True,False,station_point_only
4133550,LAT+040.0_+050.0_LON-0090.0_-0080.0,US,ELKHART RIVER,"GOSHEN, IND.",41.5934,-85.8486,1538.5,True,False,station_point_only
4133651,LAT+040.0_+050.0_LON-0090.0_-0080.0,US,KALAMAZOO RIVER,"NEAR BATTLE CREEK, MI",42.3239,-85.1975,2134.2,True,False,station_point_only
4133701,LAT+040.0_+050.0_LON-0090.0_-0080.0,US,MUSKEGON RIVER,"EVART, MI",43.8992,-85.2553,3711.5,True,False,station_point_only
4133750,LAT+040.0_+050.0_LON-0090.0_-0080.0,US,GRAND RIVER,"GRAND RAPIDS, MICH.",42.9645,-85.6764,12691.0,True,False,station_point_only
4133800,LAT+040.0_+050.0_LON-0090.0_-0080.0,US,MANISTEE RIVER,"NEAR SHERMAN, MICH.",44.4364,-85.6987,2219.6,True,False,station_point_only
4134300,LAT+040.0_+050.0_LON-0090.0_-0080.0,US,TITTABAWASEE RIVER,"MIDLAND, MI",43.5953,-84.2355,6216.0,True,False,station_point_only
4134350,LAT+040.0_+050.0_LON-0090.0_-0080.0,US,CHIPPEWA RIVER,"NEAR MOUNT PLEASANT, MICH.",43.6256,-84.7078,1077.4,True,False,station_point_only
4134500,LAT+040.0_+050.0_LON-0090.0_-0080.0,US,SHIAWASSEE RIVER,"OWOSSO, MICH.",43.015,-84.1811,1393.4,True,False,station_point_only
4135100,LAT+040.0_+050.0_LON-0090.0_-0080.0,US,RIVER RAISIN,"NEAR MONROE, MICH.",41.9606,-83.531,2698.8,True,False,station_point_only
4135200,LAT+040.0_+050.0_LON-0090.0_-0080.0,US,MAUMEE RIVER,"WATERVILLE, OHIO",41.5001,-83.7127,16394.7,True,False,station_point_only
4135205,LAT+040.0_+050.0_LON-0090.0_-0080.0,US,AUGLAIZE RIVER,"NEAR DEFIANCE, OH",41.2375,-84.3991,6003.6,True,False,station_point_only
4135210,LAT+040.0_+050.0_LON-0090.0_-0080.0,US,SANDUSKY RIVER,"NEAR FREMONT, OHIO",41.3078,-83.1588,3240.1,True,False,station_point_only
4135300,LAT+040.0_+050.0_LON-0090.0_-0080.0,US,CLINTON RIVER,"MORAVIAN DRIVE AT MT. CLEMENS, MI",42.5959,-82.9088,1901.1,True,False,station_point_only
4135400,LAT+040.0_+050.0_LON-0090.0_-0080.0,US,HURON RIVER,"ANN ARBOR, MI",42.2861,-83.7333,1888.1,True,False,station_point_only
4135500,LAT+040.0_+050.0_LON-0090.0_-0080.0,US,GRAND RIVER,"PAINESVILLE, OH",41.7189,-81.2279,1774.2,True,False,station_point_only
4135800,LAT+040.0_+050.0_LON-0080.0_-0070.0,US,CATTARAUGUS CREEK,"GOWANDA, N.Y.",42.464,-78.935,1129.2,True,False,station_point_only
4136301,LAT+040.0_+050.0_LON-0080.0_-0070.0,US,GENESEE RIVER,"PORTAGEVILLE, NY",42.5703,-78.0422,2548.6,True,False,station_point_only
4136500,LAT+040.0_+050.0_LON-0080.0_-0070.0,US,BLACK RIVER,"WATERTOWN, NY",43.9856,-75.9246,4827.8,True,False,station_point_only
4143310,LAT+040.0_+050.0_LON-0080.0_-0070.0,US,OSWEGATCHIE RIVER,"NEAR HEUVELTON, NY",44.5995,-75.3788,2553.7,True,False,station_point_only
4143500,LAT+040.0_+050.0_LON-0080.0_-0070.0,US,SAINT REGIS RIVER,"BRASHER CENTER, N.Y.",44.8637,-74.7788,1585.0,True,False,station_point_only
4143710,LAT+040.0_+050.0_LON-0080.0_-0070.0,US,SARANAC RIVER,"PLATTSBURGH, N.Y.",44.6817,-73.4712,1574.7,True,False,station_point_only
4143750,LAT+040.0_+050.0_LON-0080.0_-0070.0,US,OTTER CREEK,"MIDDLEBURY, VT.",44.0131,-73.1679,1626.5,True,False,station_point_only
4143770,LAT+040.0_+050.0_LON-0080.0_-0070.0,US,LAMOILLE RIVER,"EAST GEORGIA, VT.",44.6792,-73.0726,1776.7,True,False,station_point_only
4143790,LAT+040.0_+050.0_LON-0080.0_-0070.0,US,MISSISQUOI RIVER,"NEAR EAST BERKSHIRE, VT.",44.96,-72.6965,1240.6,True,False,station_point_only
4146080,LAT+040.0_+050.0_LON-0130.0_-0120.0,US,SKAGIT RIVER,"NEAR MOUNT VERNON, WA",48.4448,-122.3354,8010.9,True,False,station_point_only
4146081,LAT+040.0_+050.0_LON-0130.0_-0120.0,US,SKAGIT RIVER,"NEAR CONCRETE, WA",48.5243,-121.771,7088.8,True,False,station_point_only
4146083,LAT+040.0_+050.0_LON-0130.0_-0120.0,US,SKAGIT RIVER,"NEWHALEM, WA",48.6718,-121.2462,3043.3,True,False,station_point_only
4146085,LAT+040.0_+050.0_LON-0130.0_-0120.0,US,SAUK RIVER,"NEAR SAUK, WA",48.4246,-121.5685,1849.3,True,False,station_point_only
4146100,LAT+040.0_+050.0_LON-0130.0_-0120.0,US,SMITH RIVER,"NEAR CRESCENT CITY, CA",41.7915,-124.0762,1590.3,True,False,station_point_only
4146112,LAT+040.0_+050.0_LON-0130.0_-0120.0,US,KLAMATH RIVER,"KENO, OR",42.1332,-121.9622,10152.8,True,False,station_point_only
4146115,LAT+040.0_+050.0_LON-0130.0_-0120.0,US,TRINITY RIVER,"HOOPA, CA",41.0499,-123.672,7389.3,True,False,station_point_only
4146130,LAT+040.0_+050.0_LON-0130.0_-0120.0,US,SHASTA RIVER,"NEAR YREKA, CA",41.8229,-122.5956,2053.8,True,False,station_point_only
4146140,LAT+040.0_+050.0_LON-0130.0_-0120.0,US,WILLIAMSON RIVER,"BELOW SPRAGUE RIVER NEAR CHILOQUIN, OR",42.5649,-121.8795,7770.0,True,False,station_point_only
4146141,LAT+040.0_+050.0_LON-0130.0_-0120.0,US,WILLIAMSON RIVER,"NEAR KLAMATH AGENCY, OR",42.7401,-121.8345,3341.1,True,False,station_point_only
4146145,LAT+040.0_+050.0_LON-0130.0_-0120.0,US,SPRAGUE RIVER,"NEAR CHILOQUIN, CA",42.5846,-121.8497,4053.4,True,False,station_point_only
4146160,LAT+040.0_+050.0_LON-0130.0_-0120.0,US,CHEHALIS RIVER,"PORTER, WASH.",46.9379,-123.3138,3351.5,True,False,station_point_only
4146161,LAT+040.0_+050.0_LON-0130.0_-0120.0,US,CHEHALIS RIVER,"NEAR GRAND MOUND, WASH",46.7759,-123.0357,2318.1,True,False,station_point_only
4146170,LAT+040.0_+050.0_LON-0130.0_-0120.0,US,NISQUALLY RIVER,"MCKENNA, WA",46.9334,-122.561,1339.0,True,False,station_point_only
4146180,LAT+040.0_+050.0_LON-0130.0_-0120.0,US,EEL RIVER,"SCOTIA, CALIF.",40.4915,-124.0998,8062.7,True,False,station_point_only
4146190,LAT+040.0_+050.0_LON-0130.0_-0120.0,US,SNOHOMISH RIVER,"NEAR MONROE, WA",47.8309,-122.0485,3980.8,True,False,station_point_only
4146195,LAT+040.0_+050.0_LON-0130.0_-0120.0,US,PUYALLUP RIVER,"PUYALLUP, WA",47.2084,-122.3271,2455.3,True,False,station_point_only
4146200,LAT+030.0_+040.0_LON-0130.0_-0120.0,US,EEL RIVER,"NEAR DOS RIOS, CA (MIDDLE FORK)",39.7063,-123.3253,1929.5,True,False,station_point_only
4146210,LAT+030.0_+040.0_LON-0130.0_-0120.0,US,RUSSIAN RIVER,"NEAR GUERNEVILLE, CA",38.5085,-122.9278,3465.4,True,False,station_point_only
4146270,LAT+030.0_+040.0_LON-0130.0_-0120.0,US,AMERICAN RIVER,"FAIR OAKS, CA",38.6355,-121.2277,4889.9,True,False,station_point_only
4146281,LAT+030.0_+040.0_LON-0130.0_-0120.0,US,SACRAMENTO RIVER,"VERONA, CA",38.7743,-121.5983,55040.1,True,False,station_point_only
4146360,LAT+030.0_+040.0_LON-0130.0_-0120.0,US,SAN JOAQUIN RIVER,"NEAR VERNALIS, CA",37.676,-121.2663,35058.2,True,False,station_point_only
4146400,LAT+030.0_+040.0_LON-0130.0_-0120.0,US,SALINAS RIVER,"NEAR SPRECKELS, CA",36.6311,-121.6724,10764.0,True,False,station_point_only
4146410,LAT+030.0_+040.0_LON-0130.0_-0120.0,US,CUYAMA RIVER,BELOW BUCKHORN CANYON NEAR SANTA MARIA,35.0219,-120.2285,2294.7,True,False,station_point_only
4146650,LAT+040.0_+050.0_LON-0130.0_-0120.0,US,UMPQUA RIVER,"NEAR ELKTON, OR",43.586,-123.5554,9539.0,True,False,station_point_only
4146670,LAT+040.0_+050.0_LON-0130.0_-0120.0,US,ROGUE RIVER,"NEAR AGNESS, OREG.",42.5804,-124.0595,10202.0,True,False,station_point_only
4146900,LAT+030.0_+040.0_LON-0120.0_-0110.0,US,SAN LUIS REY RIVER,"OCEANSIDE, CA",33.2181,-117.3603,1442.6,True,False,station_point_only
4146901,LAT+040.0_+050.0_LON-0130.0_-0120.0,US,ROGUE RIVER,"RAYGOLD NEAR CENTRAL POINT, OREG",42.4373,-122.9873,5317.3,True,False,station_point_only
4146920,LAT+030.0_+040.0_LON-0120.0_-0110.0,US,SANTA MARGARITA RIVER,"YSIDORA, CA",33.237,-117.3881,1872.6,True,False,station_point_only
4147010,LAT+040.0_+050.0_LON-0070.0_-0060.0,US,PENOBSCOT RIVER,"WEST ENFIELD, ME.",45.2367,-68.6486,16633.0,True,False,station_point_only
4147030,LAT+040.0_+050.0_LON-0070.0_-0060.0,US,SAINT JOHN RIVER,"BELOW FISH RIVER, FORT KENT,ME",47.2598,-68.5948,15317.3,True,False,station_point_only
4147050,LAT+040.0_+050.0_LON-0070.0_-0060.0,US,KENNEBEC RIVER,"BINGHAM, ME.",45.0517,-69.8862,7031.9,True,False,station_point_only
