response_definition,slice_type,slice_name,control_family,q_level,target_probability,lambda_threshold_discount,support_integrity_status,tiles,rows,high_flow_events,bootstrap_draws_requested,bootstrap_draws_valid,lambda_bootstrap_p05,lambda_bootstrap_p50,lambda_bootstrap_p95,lambda_positive_share,ci_status
q90_daily_mean_dis24,track_a_candidate,low_seasonality,rain_persistence_matched,0.8,0.05,-0.0033057851239669,support_ok,44,21252,4261,100,0,,,,,ci_pending
q90_daily_mean_dis24,track_a_candidate,low_seasonality,rain_persistence_matched,0.8,0.1,-0.0033057851239669,support_ok,44,21252,4261,100,0,,,,,ci_pending
q90_daily_mean_dis24,track_a_candidate,low_seasonality,rain_persistence_matched,0.8,0.15,-0.0033057851239669,support_ok,44,21252,4261,100,0,,,,,ci_pending
q90_daily_mean_dis24,track_a_candidate,low_seasonality,rain_persistence_matched,0.85,0.05,-0.0033057851239669,support_ok,44,21252,3207,100,0,,,,,ci_pending
q90_daily_mean_dis24,track_a_candidate,low_seasonality,rain_persistence_matched,0.85,0.1,-0.0033057851239669,support_ok,44,21252,3207,100,0,,,,,ci_pending
q90_daily_mean_dis24,track_a_candidate,low_seasonality,rain_persistence_matched,0.85,0.15,-0.0033057851239669,support_ok,44,21252,3207,100,0,,,,,ci_pending
q90_daily_mean_dis24,track_a_candidate,low_seasonality,rain_persistence_matched,0.9,0.05,-0.0033057851239669,support_ok,44,21252,2155,100,0,,,,,ci_pending
q90_daily_mean_dis24,track_a_candidate,low_seasonality,rain_persistence_matched,0.9,0.1,-0.0033057851239669,support_ok,44,21252,2155,100,0,,,,,ci_pending
q90_daily_mean_dis24,track_a_candidate,low_seasonality,rain_persistence_matched,0.9,0.15,0.8603305785123967,support_ok,44,21252,2155,100,0,,,,,ci_pending
q90_daily_mean_dis24,track_a_candidate,low_seasonality,rain_persistence_matched,0.925,0.05,-0.0033057851239669,support_ok,44,21252,1627,100,0,,,,,ci_pending
q90_daily_mean_dis24,track_a_candidate,low_seasonality,rain_persistence_matched,0.925,0.1,0.6888429752066115,support_ok,44,21252,1627,100,0,,,,,ci_pending
q90_daily_mean_dis24,track_a_candidate,low_seasonality,rain_persistence_matched,0.925,0.15,0.9574380165289256,support_ok,44,21252,1627,100,0,,,,,ci_pending
q90_daily_mean_dis24,track_a_candidate,low_seasonality,rain_persistence_matched,0.95,0.05,-0.0033057851239669,support_ok,44,21252,1099,100,0,,,,,ci_pending
q90_daily_mean_dis24,track_a_candidate,low_seasonality,rain_persistence_matched,0.95,0.1,0.9574380165289256,support_ok,44,21252,1099,100,0,,,,,ci_pending
q90_daily_mean_dis24,track_a_candidate,low_seasonality,rain_persistence_matched,0.95,0.15,,invalid_lambda,44,21252,1099,100,0,,,,,ci_invalid_lambda
q90_daily_mean_dis24,track_a_candidate,low_seasonality,rain_persistence_matched,0.975,0.05,0.9574380165289256,support_ok,44,21252,572,100,0,,,,,ci_pending
q90_daily_mean_dis24,track_a_candidate,low_seasonality,rain_persistence_matched,0.975,0.1,,invalid_lambda,44,21252,572,100,0,,,,,ci_invalid_lambda
q90_daily_mean_dis24,track_a_candidate,low_seasonality,rain_persistence_matched,0.975,0.15,,invalid_lambda,44,21252,572,100,0,,,,,ci_invalid_lambda
q90_daily_mean_dis24,track_a_candidate,low_seasonality,residual_state_matched,0.8,0.05,0.0017148760330578,support_ok,44,21252,4261,100,0,,,,,ci_pending
q90_daily_mean_dis24,track_a_candidate,low_seasonality,residual_state_matched,0.8,0.1,0.0017148760330578,support_ok,44,21252,4261,100,0,,,,,ci_pending
q90_daily_mean_dis24,track_a_candidate,low_seasonality,residual_state_matched,0.8,0.15,0.0017148760330578,support_ok,44,21252,4261,100,0,,,,,ci_pending
q90_daily_mean_dis24,track_a_candidate,low_seasonality,residual_state_matched,0.85,0.05,0.0017148760330578,support_ok,44,21252,3207,100,0,,,,,ci_pending
q90_daily_mean_dis24,track_a_candidate,low_seasonality,residual_state_matched,0.85,0.1,0.0017148760330578,support_ok,44,21252,3207,100,0,,,,,ci_pending
q90_daily_mean_dis24,track_a_candidate,low_seasonality,residual_state_matched,0.85,0.15,0.2190082644628099,support_ok,44,21252,3207,100,0,,,,,ci_pending
q90_daily_mean_dis24,track_a_candidate,low_seasonality,residual_state_matched,0.9,0.05,0.0017148760330578,support_ok,44,21252,2155,100,0,,,,,ci_pending
q90_daily_mean_dis24,track_a_candidate,low_seasonality,residual_state_matched,0.9,0.1,0.3202479338842975,support_ok,44,21252,2155,100,0,,,,,ci_pending
q90_daily_mean_dis24,track_a_candidate,low_seasonality,residual_state_matched,0.9,0.15,0.902892561983471,support_ok,44,21252,2155,100,0,,,,,ci_pending
q90_daily_mean_dis24,track_a_candidate,low_seasonality,residual_state_matched,0.925,0.05,0.0017148760330578,support_ok,44,21252,1627,100,0,,,,,ci_pending
q90_daily_mean_dis24,track_a_candidate,low_seasonality,residual_state_matched,0.925,0.1,0.7747933884297521,support_ok,44,21252,1627,100,0,,,,,ci_pending
q90_daily_mean_dis24,track_a_candidate,low_seasonality,residual_state_matched,0.925,0.15,0.9710743801652892,support_ok,44,21252,1627,100,0,,,,,ci_pending
q90_daily_mean_dis24,track_a_candidate,low_seasonality,residual_state_matched,0.95,0.05,0.390495867768595,support_ok,44,21252,1099,100,0,,,,,ci_pending
q90_daily_mean_dis24,track_a_candidate,low_seasonality,residual_state_matched,0.95,0.1,0.9710743801652892,support_ok,44,21252,1099,100,0,,,,,ci_pending
q90_daily_mean_dis24,track_a_candidate,low_seasonality,residual_state_matched,0.95,0.15,,invalid_lambda,44,21252,1099,100,0,,,,,ci_invalid_lambda
q90_daily_mean_dis24,track_a_candidate,low_seasonality,residual_state_matched,0.975,0.05,0.9421487603305784,support_ok,44,21252,572,100,0,,,,,ci_pending
q90_daily_mean_dis24,track_a_candidate,low_seasonality,residual_state_matched,0.975,0.1,,invalid_lambda,44,21252,572,100,0,,,,,ci_invalid_lambda
q90_daily_mean_dis24,track_a_candidate,low_seasonality,residual_state_matched,0.975,0.15,,invalid_lambda,44,21252,572,100,0,,,,,ci_invalid_lambda
q90_daily_mean_dis24,track_b_water_relevance,state_monitoring_less_valuable,raw_state,0.8,0.05,-0.006198347107438,support_ok,37,17871,3584,100,0,,,,,ci_pending
q90_daily_mean_dis24,track_b_water_relevance,state_monitoring_less_valuable,raw_state,0.8,0.1,-0.006198347107438,support_ok,37,17871,3584,100,0,,,,,ci_pending
q90_daily_mean_dis24,track_b_water_relevance,state_monitoring_less_valuable,raw_state,0.8,0.15,-0.006198347107438,support_ok,37,17871,3584,100,0,,,,,ci_pending
q90_daily_mean_dis24,track_b_water_relevance,state_monitoring_less_valuable,raw_state,0.85,0.05,-0.006198347107438,support_ok,37,17871,2697,100,0,,,,,ci_pending
q90_daily_mean_dis24,track_b_water_relevance,state_monitoring_less_valuable,raw_state,0.85,0.1,-0.006198347107438,support_ok,37,17871,2697,100,0,,,,,ci_pending
q90_daily_mean_dis24,track_b_water_relevance,state_monitoring_less_valuable,raw_state,0.85,0.15,0.2582644628099173,support_ok,37,17871,2697,100,0,,,,,ci_pending
q90_daily_mean_dis24,track_b_water_relevance,state_monitoring_less_valuable,raw_state,0.9,0.05,-0.006198347107438,support_ok,37,17871,1810,100,0,,,,,ci_pending
q90_daily_mean_dis24,track_b_water_relevance,state_monitoring_less_valuable,raw_state,0.9,0.1,0.2954545454545454,support_ok,37,17871,1810,100,0,,,,,ci_pending
q90_daily_mean_dis24,track_b_water_relevance,state_monitoring_less_valuable,raw_state,0.9,0.15,0.6859504132231404,support_ok,37,17871,1810,100,0,,,,,ci_pending
q90_daily_mean_dis24,track_b_water_relevance,state_monitoring_less_valuable,raw_state,0.925,0.05,-0.006198347107438,support_ok,37,17871,1366,100,0,,,,,ci_pending
q90_daily_mean_dis24,track_b_water_relevance,state_monitoring_less_valuable,raw_state,0.925,0.1,0.5640495867768596,support_ok,37,17871,1366,100,0,,,,,ci_pending
q90_daily_mean_dis24,track_b_water_relevance,state_monitoring_less_valuable,raw_state,0.925,0.15,0.7037190082644629,support_ok,37,17871,1366,100,0,,,,,ci_pending
q90_daily_mean_dis24,track_b_water_relevance,state_monitoring_less_valuable,raw_state,0.95,0.05,0.2665289256198347,support_ok,37,17871,923,100,0,,,,,ci_pending
q90_daily_mean_dis24,track_b_water_relevance,state_monitoring_less_valuable,raw_state,0.95,0.1,0.6694214876033058,support_ok,37,17871,923,100,0,,,,,ci_pending
q90_daily_mean_dis24,track_b_water_relevance,state_monitoring_less_valuable,raw_state,0.95,0.15,0.3140495867768594,support_ok,37,17871,923,100,0,,,,,ci_pending
q90_daily_mean_dis24,track_b_water_relevance,state_monitoring_less_valuable,raw_state,0.975,0.05,0.7892561983471074,support_ok,37,17871,480,100,0,,,,,ci_pending
q90_daily_mean_dis24,track_b_water_relevance,state_monitoring_less_valuable,raw_state,0.975,0.1,0.2438016528925619,support_ok,37,17871,480,100,0,,,,,ci_pending
q90_daily_mean_dis24,track_b_water_relevance,state_monitoring_less_valuable,raw_state,0.975,0.15,,invalid_lambda,37,17871,480,100,0,,,,,ci_invalid_lambda
q90_daily_mean_dis24,track_b_water_relevance,state_monitoring_less_valuable,rain_persistence_matched,0.8,0.05,-0.006198347107438,support_ok,37,17871,3584,100,0,,,,,ci_pending
q90_daily_mean_dis24,track_b_water_relevance,state_monitoring_less_valuable,rain_persistence_matched,0.8,0.1,-0.006198347107438,support_ok,37,17871,3584,100,0,,,,,ci_pending
q90_daily_mean_dis24,track_b_water_relevance,state_monitoring_less_valuable,rain_persistence_matched,0.8,0.15,-0.006198347107438,support_ok,37,17871,3584,100,0,,,,,ci_pending
q90_daily_mean_dis24,track_b_water_relevance,state_monitoring_less_valuable,rain_persistence_matched,0.85,0.05,-0.006198347107438,support_ok,37,17871,2697,100,0,,,,,ci_pending
q90_daily_mean_dis24,track_b_water_relevance,state_monitoring_less_valuable,rain_persistence_matched,0.85,0.1,-0.006198347107438,support_ok,37,17871,2697,100,0,,,,,ci_pending
q90_daily_mean_dis24,track_b_water_relevance,state_monitoring_less_valuable,rain_persistence_matched,0.85,0.15,-0.006198347107438,support_ok,37,17871,2697,100,0,,,,,ci_pending
q90_daily_mean_dis24,track_b_water_relevance,state_monitoring_less_valuable,rain_persistence_matched,0.9,0.05,-0.006198347107438,support_ok,37,17871,1810,100,0,,,,,ci_pending
q90_daily_mean_dis24,track_b_water_relevance,state_monitoring_less_valuable,rain_persistence_matched,0.9,0.1,-0.006198347107438,support_ok,37,17871,1810,100,0,,,,,ci_pending
q90_daily_mean_dis24,track_b_water_relevance,state_monitoring_less_valuable,rain_persistence_matched,0.9,0.15,0.1154958677685952,support_ok,37,17871,1810,100,0,,,,,ci_pending
q90_daily_mean_dis24,track_b_water_relevance,state_monitoring_less_valuable,rain_persistence_matched,0.925,0.05,-0.006198347107438,support_ok,37,17871,1366,100,0,,,,,ci_pending
q90_daily_mean_dis24,track_b_water_relevance,state_monitoring_less_valuable,rain_persistence_matched,0.925,0.1,-0.006198347107438,support_ok,37,17871,1366,100,0,,,,,ci_pending
q90_daily_mean_dis24,track_b_water_relevance,state_monitoring_less_valuable,rain_persistence_matched,0.925,0.15,0.375206611570248,support_ok,37,17871,1366,100,0,,,,,ci_pending
q90_daily_mean_dis24,track_b_water_relevance,state_monitoring_less_valuable,rain_persistence_matched,0.95,0.05,-0.006198347107438,support_ok,37,17871,923,100,0,,,,,ci_pending
q90_daily_mean_dis24,track_b_water_relevance,state_monitoring_less_valuable,rain_persistence_matched,0.95,0.1,0.3140495867768594,support_ok,37,17871,923,100,0,,,,,ci_pending
q90_daily_mean_dis24,track_b_water_relevance,state_monitoring_less_valuable,rain_persistence_matched,0.95,0.15,0.1859504132231404,support_ok,37,17871,923,100,0,,,,,ci_pending
q90_daily_mean_dis24,track_b_water_relevance,state_monitoring_less_valuable,rain_persistence_matched,0.975,0.05,0.3739669421487603,support_ok,37,17871,480,100,0,,,,,ci_pending
q90_daily_mean_dis24,track_b_water_relevance,state_monitoring_less_valuable,rain_persistence_matched,0.975,0.1,0.1652892561983471,support_ok,37,17871,480,100,0,,,,,ci_pending
q90_daily_mean_dis24,track_b_water_relevance,state_monitoring_less_valuable,rain_persistence_matched,0.975,0.15,0.0454545454545455,support_ok,37,17871,480,100,0,,,,,ci_pending
q90_daily_mean_dis24,track_b_water_relevance,state_monitoring_less_valuable,residual_state_matched,0.8,0.05,-0.0041322314049586,support_ok,37,17871,3584,100,0,,,,,ci_pending
q90_daily_mean_dis24,track_b_water_relevance,state_monitoring_less_valuable,residual_state_matched,0.8,0.1,-0.0041322314049586,support_ok,37,17871,3584,100,0,,,,,ci_pending
q90_daily_mean_dis24,track_b_water_relevance,state_monitoring_less_valuable,residual_state_matched,0.8,0.15,-0.0041322314049586,support_ok,37,17871,3584,100,0,,,,,ci_pending
q90_daily_mean_dis24,track_b_water_relevance,state_monitoring_less_valuable,residual_state_matched,0.85,0.05,-0.0041322314049586,support_ok,37,17871,2697,100,0,,,,,ci_pending
q90_daily_mean_dis24,track_b_water_relevance,state_monitoring_less_valuable,residual_state_matched,0.85,0.1,-0.0041322314049586,support_ok,37,17871,2697,100,0,,,,,ci_pending
q90_daily_mean_dis24,track_b_water_relevance,state_monitoring_less_valuable,residual_state_matched,0.85,0.15,-0.0041322314049586,support_ok,37,17871,2697,100,0,,,,,ci_pending
q90_daily_mean_dis24,track_b_water_relevance,state_monitoring_less_valuable,residual_state_matched,0.9,0.05,-0.0041322314049586,support_ok,37,17871,1810,100,0,,,,,ci_pending
q90_daily_mean_dis24,track_b_water_relevance,state_monitoring_less_valuable,residual_state_matched,0.9,0.1,-0.0041322314049586,support_ok,37,17871,1810,100,0,,,,,ci_pending
q90_daily_mean_dis24,track_b_water_relevance,state_monitoring_less_valuable,residual_state_matched,0.9,0.15,0.4297520661157025,support_ok,37,17871,1810,100,0,,,,,ci_pending
q90_daily_mean_dis24,track_b_water_relevance,state_monitoring_less_valuable,residual_state_matched,0.925,0.05,-0.0041322314049586,support_ok,37,17871,1366,100,0,,,,,ci_pending
q90_daily_mean_dis24,track_b_water_relevance,state_monitoring_less_valuable,residual_state_matched,0.925,0.1,0.2789256198347107,support_ok,37,17871,1366,100,0,,,,,ci_pending
q90_daily_mean_dis24,track_b_water_relevance,state_monitoring_less_valuable,residual_state_matched,0.925,0.15,0.371900826446281,support_ok,37,17871,1366,100,0,,,,,ci_pending
q90_daily_mean_dis24,track_b_water_relevance,state_monitoring_less_valuable,residual_state_matched,0.95,0.05,-0.0041322314049586,support_ok,37,17871,923,100,0,,,,,ci_pending
q90_daily_mean_dis24,track_b_water_relevance,state_monitoring_less_valuable,residual_state_matched,0.95,0.1,0.371900826446281,support_ok,37,17871,923,100,0,,,,,ci_pending
q90_daily_mean_dis24,track_b_water_relevance,state_monitoring_less_valuable,residual_state_matched,0.95,0.15,0.1859504132231405,support_ok,37,17871,923,100,0,,,,,ci_pending
q90_daily_mean_dis24,track_b_water_relevance,state_monitoring_less_valuable,residual_state_matched,0.975,0.05,0.3884297520661157,support_ok,37,17871,480,100,0,,,,,ci_pending
q90_daily_mean_dis24,track_b_water_relevance,state_monitoring_less_valuable,residual_state_matched,0.975,0.1,0.1570247933884297,support_ok,37,17871,480,100,0,,,,,ci_pending
q90_daily_mean_dis24,track_b_water_relevance,state_monitoring_less_valuable,residual_state_matched,0.975,0.15,0.0206611570247933,support_ok,37,17871,480,100,0,,,,,ci_pending
q90_daily_mean_dis24,track_b_water_relevance,state_monitoring_mixed_but_watch,raw_state,0.8,0.05,-0.0041322314049586,support_ok,26,12558,2519,100,0,,,,,ci_pending
q90_daily_mean_dis24,track_b_water_relevance,state_monitoring_mixed_but_watch,raw_state,0.8,0.1,-0.0041322314049586,support_ok,26,12558,2519,100,0,,,,,ci_pending
q90_daily_mean_dis24,track_b_water_relevance,state_monitoring_mixed_but_watch,raw_state,0.8,0.15,0.2169421487603305,support_ok,26,12558,2519,100,0,,,,,ci_pending
q90_daily_mean_dis24,track_b_water_relevance,state_monitoring_mixed_but_watch,raw_state,0.85,0.05,-0.0041322314049586,support_ok,26,12558,1895,100,0,,,,,ci_pending
q90_daily_mean_dis24,track_b_water_relevance,state_monitoring_mixed_but_watch,raw_state,0.85,0.1,0.1590909090909091,support_ok,26,12558,1895,100,0,,,,,ci_pending
q90_daily_mean_dis24,track_b_water_relevance,state_monitoring_mixed_but_watch,raw_state,0.85,0.15,0.6900826446280992,support_ok,26,12558,1895,100,0,,,,,ci_pending
q90_daily_mean_dis24,track_b_water_relevance,state_monitoring_mixed_but_watch,raw_state,0.9,0.05,-0.0041322314049586,support_ok,26,12558,1273,100,0,,,,,ci_pending
q90_daily_mean_dis24,track_b_water_relevance,state_monitoring_mixed_but_watch,raw_state,0.9,0.1,0.8388429752066116,support_ok,26,12558,1273,100,0,,,,,ci_pending
q90_daily_mean_dis24,track_b_water_relevance,state_monitoring_mixed_but_watch,raw_state,0.9,0.15,0.962809917355372,support_ok,26,12558,1273,100,0,,,,,ci_pending
q90_daily_mean_dis24,track_b_water_relevance,state_monitoring_mixed_but_watch,raw_state,0.925,0.05,0.2169421487603305,support_ok,26,12558,961,100,0,,,,,ci_pending
q90_daily_mean_dis24,track_b_water_relevance,state_monitoring_mixed_but_watch,raw_state,0.925,0.1,0.962809917355372,support_ok,26,12558,961,100,0,,,,,ci_pending
q90_daily_mean_dis24,track_b_water_relevance,state_monitoring_mixed_but_watch,raw_state,0.925,0.15,,invalid_lambda,26,12558,961,100,0,,,,,ci_invalid_lambda
q90_daily_mean_dis24,track_b_water_relevance,state_monitoring_mixed_but_watch,raw_state,0.95,0.05,0.9400826446280992,support_ok,26,12558,649,100,0,,,,,ci_pending
q90_daily_mean_dis24,track_b_water_relevance,state_monitoring_mixed_but_watch,raw_state,0.95,0.1,,invalid_lambda,26,12558,649,100,0,,,,,ci_invalid_lambda
q90_daily_mean_dis24,track_b_water_relevance,state_monitoring_mixed_but_watch,raw_state,0.95,0.15,,invalid_lambda,26,12558,649,100,0,,,,,ci_invalid_lambda
q90_daily_mean_dis24,track_b_water_relevance,state_monitoring_mixed_but_watch,raw_state,0.975,0.05,0.962809917355372,support_ok,26,12558,338,100,0,,,,,ci_pending
q90_daily_mean_dis24,track_b_water_relevance,state_monitoring_mixed_but_watch,raw_state,0.975,0.1,,invalid_lambda,26,12558,338,100,0,,,,,ci_invalid_lambda
q90_daily_mean_dis24,track_b_water_relevance,state_monitoring_mixed_but_watch,raw_state,0.975,0.15,,invalid_lambda,26,12558,338,100,0,,,,,ci_invalid_lambda
q90_daily_mean_dis24,track_b_water_relevance,state_monitoring_mixed_but_watch,rain_persistence_matched,0.8,0.05,-0.0041322314049586,support_ok,26,12558,2519,100,0,,,,,ci_pending
q90_daily_mean_dis24,track_b_water_relevance,state_monitoring_mixed_but_watch,rain_persistence_matched,0.8,0.1,-0.0041322314049586,support_ok,26,12558,2519,100,0,,,,,ci_pending
q90_daily_mean_dis24,track_b_water_relevance,state_monitoring_mixed_but_watch,rain_persistence_matched,0.8,0.15,-0.0041322314049586,support_ok,26,12558,2519,100,0,,,,,ci_pending
q90_daily_mean_dis24,track_b_water_relevance,state_monitoring_mixed_but_watch,rain_persistence_matched,0.85,0.05,-0.0041322314049586,support_ok,26,12558,1895,100,0,,,,,ci_pending
q90_daily_mean_dis24,track_b_water_relevance,state_monitoring_mixed_but_watch,rain_persistence_matched,0.85,0.1,-0.0041322314049586,support_ok,26,12558,1895,100,0,,,,,ci_pending
q90_daily_mean_dis24,track_b_water_relevance,state_monitoring_mixed_but_watch,rain_persistence_matched,0.85,0.15,0.1012396694214876,support_ok,26,12558,1895,100,0,,,,,ci_pending
q90_daily_mean_dis24,track_b_water_relevance,state_monitoring_mixed_but_watch,rain_persistence_matched,0.9,0.05,-0.0041322314049586,support_ok,26,12558,1273,100,0,,,,,ci_pending
q90_daily_mean_dis24,track_b_water_relevance,state_monitoring_mixed_but_watch,rain_persistence_matched,0.9,0.1,0.3615702479338843,support_ok,26,12558,1273,100,0,,,,,ci_pending
q90_daily_mean_dis24,track_b_water_relevance,state_monitoring_mixed_but_watch,rain_persistence_matched,0.9,0.15,0.9504132231404958,support_ok,26,12558,1273,100,0,,,,,ci_pending
q90_daily_mean_dis24,track_b_water_relevance,state_monitoring_mixed_but_watch,rain_persistence_matched,0.925,0.05,-0.0041322314049586,support_ok,26,12558,961,100,0,,,,,ci_pending
q90_daily_mean_dis24,track_b_water_relevance,state_monitoring_mixed_but_watch,rain_persistence_matched,0.925,0.1,0.9504132231404958,support_ok,26,12558,961,100,0,,,,,ci_pending
q90_daily_mean_dis24,track_b_water_relevance,state_monitoring_mixed_but_watch,rain_persistence_matched,0.925,0.15,,invalid_lambda,26,12558,961,100,0,,,,,ci_invalid_lambda
q90_daily_mean_dis24,track_b_water_relevance,state_monitoring_mixed_but_watch,rain_persistence_matched,0.95,0.05,0.9380165289256198,support_ok,26,12558,649,100,0,,,,,ci_pending
q90_daily_mean_dis24,track_b_water_relevance,state_monitoring_mixed_but_watch,rain_persistence_matched,0.95,0.1,0.9607438016528924,support_ok,26,12558,649,100,0,,,,,ci_pending
q90_daily_mean_dis24,track_b_water_relevance,state_monitoring_mixed_but_watch,rain_persistence_matched,0.95,0.15,,invalid_lambda,26,12558,649,100,0,,,,,ci_invalid_lambda
q90_daily_mean_dis24,track_b_water_relevance,state_monitoring_mixed_but_watch,rain_persistence_matched,0.975,0.05,0.9607438016528924,support_ok,26,12558,338,100,0,,,,,ci_pending
q90_daily_mean_dis24,track_b_water_relevance,state_monitoring_mixed_but_watch,rain_persistence_matched,0.975,0.1,,invalid_lambda,26,12558,338,100,0,,,,,ci_invalid_lambda
q90_daily_mean_dis24,track_b_water_relevance,state_monitoring_mixed_but_watch,rain_persistence_matched,0.975,0.15,,invalid_lambda,26,12558,338,100,0,,,,,ci_invalid_lambda
q90_daily_mean_dis24,track_b_water_relevance,state_monitoring_mixed_but_watch,residual_state_matched,0.8,0.05,-0.0020661157024793,support_ok,26,12558,2519,100,0,,,,,ci_pending
q90_daily_mean_dis24,track_b_water_relevance,state_monitoring_mixed_but_watch,residual_state_matched,0.8,0.1,-0.0020661157024793,support_ok,26,12558,2519,100,0,,,,,ci_pending
q90_daily_mean_dis24,track_b_water_relevance,state_monitoring_mixed_but_watch,residual_state_matched,0.8,0.15,-0.0020661157024793,support_ok,26,12558,2519,100,0,,,,,ci_pending
q90_daily_mean_dis24,track_b_water_relevance,state_monitoring_mixed_but_watch,residual_state_matched,0.85,0.05,-0.0020661157024793,support_ok,26,12558,1895,100,0,,,,,ci_pending
q90_daily_mean_dis24,track_b_water_relevance,state_monitoring_mixed_but_watch,residual_state_matched,0.85,0.1,-0.0020661157024793,support_ok,26,12558,1895,100,0,,,,,ci_pending
q90_daily_mean_dis24,track_b_water_relevance,state_monitoring_mixed_but_watch,residual_state_matched,0.85,0.15,0.1446280991735537,support_ok,26,12558,1895,100,0,,,,,ci_pending
q90_daily_mean_dis24,track_b_water_relevance,state_monitoring_mixed_but_watch,residual_state_matched,0.9,0.05,-0.0020661157024793,support_ok,26,12558,1273,100,0,,,,,ci_pending
q90_daily_mean_dis24,track_b_water_relevance,state_monitoring_mixed_but_watch,residual_state_matched,0.9,0.1,0.2479338842975206,support_ok,26,12558,1273,100,0,,,,,ci_pending
q90_daily_mean_dis24,track_b_water_relevance,state_monitoring_mixed_but_watch,residual_state_matched,0.9,0.15,0.9276859504132232,support_ok,26,12558,1273,100,0,,,,,ci_pending
q90_daily_mean_dis24,track_b_water_relevance,state_monitoring_mixed_but_watch,residual_state_matched,0.925,0.05,-0.0020661157024793,support_ok,26,12558,961,100,0,,,,,ci_pending
q90_daily_mean_dis24,track_b_water_relevance,state_monitoring_mixed_but_watch,residual_state_matched,0.925,0.1,0.6425619834710744,support_ok,26,12558,961,100,0,,,,,ci_pending
q90_daily_mean_dis24,track_b_water_relevance,state_monitoring_mixed_but_watch,residual_state_matched,0.925,0.15,0.9586776859504132,support_ok,26,12558,961,100,0,,,,,ci_pending
q90_daily_mean_dis24,track_b_water_relevance,state_monitoring_mixed_but_watch,residual_state_matched,0.95,0.05,0.268595041322314,support_ok,26,12558,649,100,0,,,,,ci_pending
q90_daily_mean_dis24,track_b_water_relevance,state_monitoring_mixed_but_watch,residual_state_matched,0.95,0.1,0.9586776859504132,support_ok,26,12558,649,100,0,,,,,ci_pending
q90_daily_mean_dis24,track_b_water_relevance,state_monitoring_mixed_but_watch,residual_state_matched,0.95,0.15,,invalid_lambda,26,12558,649,100,0,,,,,ci_invalid_lambda
q90_daily_mean_dis24,track_b_water_relevance,state_monitoring_mixed_but_watch,residual_state_matched,0.975,0.05,0.9586776859504132,support_ok,26,12558,338,100,0,,,,,ci_pending
q90_daily_mean_dis24,track_b_water_relevance,state_monitoring_mixed_but_watch,residual_state_matched,0.975,0.1,,invalid_lambda,26,12558,338,100,0,,,,,ci_invalid_lambda
q90_daily_mean_dis24,track_b_water_relevance,state_monitoring_mixed_but_watch,residual_state_matched,0.975,0.15,,invalid_lambda,26,12558,338,100,0,,,,,ci_invalid_lambda
q90_daily_mean_dis24,track_b_water_relevance,state_monitoring_mixed_low_signal,raw_state,0.8,0.05,-0.0041115702479338,support_ok,31,14973,3001,100,0,,,,,ci_pending
q90_daily_mean_dis24,track_b_water_relevance,state_monitoring_mixed_low_signal,raw_state,0.8,0.1,-0.0041115702479338,support_ok,31,14973,3001,100,0,,,,,ci_pending
q90_daily_mean_dis24,track_b_water_relevance,state_monitoring_mixed_low_signal,raw_state,0.8,0.15,-0.0041115702479338,support_ok,31,14973,3001,100,0,,,,,ci_pending
q90_daily_mean_dis24,track_b_water_relevance,state_monitoring_mixed_low_signal,raw_state,0.85,0.05,-0.0041115702479338,support_ok,31,14973,2259,100,0,,,,,ci_pending
q90_daily_mean_dis24,track_b_water_relevance,state_monitoring_mixed_low_signal,raw_state,0.85,0.1,-0.0041115702479338,support_ok,31,14973,2259,100,0,,,,,ci_pending
q90_daily_mean_dis24,track_b_water_relevance,state_monitoring_mixed_low_signal,raw_state,0.85,0.15,0.2642355371900838,support_ok,31,14973,2259,100,0,,,,,ci_pending
q90_daily_mean_dis24,track_b_water_relevance,state_monitoring_mixed_low_signal,raw_state,0.9,0.05,-0.0041115702479338,support_ok,31,14973,1517,100,0,,,,,ci_pending
q90_daily_mean_dis24,track_b_water_relevance,state_monitoring_mixed_low_signal,raw_state,0.9,0.1,0.2541528925619835,support_ok,31,14973,1517,100,0,,,,,ci_pending
q90_daily_mean_dis24,track_b_water_relevance,state_monitoring_mixed_low_signal,raw_state,0.9,0.15,0.6053925619834711,support_ok,31,14973,1517,100,0,,,,,ci_pending
q90_daily_mean_dis24,track_b_water_relevance,state_monitoring_mixed_low_signal,raw_state,0.925,0.05,-0.0041115702479338,support_ok,31,14973,1145,100,0,,,,,ci_pending
q90_daily_mean_dis24,track_b_water_relevance,state_monitoring_mixed_low_signal,raw_state,0.925,0.1,0.5144834710743802,support_ok,31,14973,1145,100,0,,,,,ci_pending
q90_daily_mean_dis24,track_b_water_relevance,state_monitoring_mixed_low_signal,raw_state,0.925,0.15,0.5909090909090909,support_ok,31,14973,1145,100,0,,,,,ci_pending
q90_daily_mean_dis24,track_b_water_relevance,state_monitoring_mixed_low_signal,raw_state,0.95,0.05,0.2438223140495867,support_ok,31,14973,774,100,0,,,,,ci_pending
q90_daily_mean_dis24,track_b_water_relevance,state_monitoring_mixed_low_signal,raw_state,0.95,0.1,0.5847107438016529,support_ok,31,14973,774,100,0,,,,,ci_pending
q90_daily_mean_dis24,track_b_water_relevance,state_monitoring_mixed_low_signal,raw_state,0.95,0.15,0.268595041322314,support_ok,31,14973,774,100,0,,,,,ci_pending
